time_ms, lin_x_pos, lin_y_pos, lin_z_pos, lin_x_vel, lin_y_vel, lin_z_vel, ang_h_pos, ang_p_pos, ang_s_pos, ang_h_vel, ang_p_vel, ang_s_vel, lin_x_pos_var, lin_y_pos_var, lin_z_pos_var, lin_x_vel_var, lin_y_vel_var, lin_z_vel_var, ang_h_pos_var, ang_p_pos_var, ang_s_pos_var, ang_h_vel_var, ang_p_vel_var, ang_s_vel_var
8960.19560000, -0.179, -0.103, 0.300, 1.954, -0.456, 1.426, -0.16893, -0.37465, 2.74647, 3.56319, -0.50564, -3.08057, 0.00423, 0.00423, 0.00423, 9.87805, 9.87805, 9.87805, 0.00423, 0.00423, 0.00423, 9.87805, 9.87805, 9.87805
8961.19560000, -0.175, -0.104, 0.303, 1.979, -0.464, 1.451, -0.15631, -0.36136, 2.73688, 3.67375, -0.33720, -3.16006, 0.00356, 0.00356, 0.00356, 9.70569, 9.70569, 9.70569, 0.00356, 0.00356, 0.00356, 9.70569, 9.70569, 9.70569
8962.19560000, -0.173, -0.105, 0.305, 1.979, -0.464, 1.451, -0.15264, -0.36170, 2.73372, 3.67375, -0.33720, -3.16006, 0.00416, 0.00416, 0.00416, 9.72569, 9.72569, 9.72569, 0.00416, 0.00416, 0.00416, 9.72569, 9.72569, 9.72569
8963.19560000, -0.169, -0.106, 0.308, 2.008, -0.474, 1.482, -0.14938, -0.34690, 2.73044, 3.66816, -0.13549, -3.16174, 0.00353, 0.00353, 0.00353, 9.52298, 9.52298, 9.52298, 0.00353, 0.00353, 0.00353, 9.52298, 9.52298, 9.52298
8964.19560000, -0.167, -0.107, 0.310, 2.008, -0.474, 1.482, -0.14572, -0.34703, 2.72727, 3.66816, -0.13549, -3.16174, 0.00413, 0.00413, 0.00413, 9.54298, 9.54298, 9.54298, 0.00413, 0.00413, 0.00413, 9.54298, 9.54298, 9.54298
8965.19560000, -0.162, -0.108, 0.314, 2.043, -0.486, 1.518, -0.15888, -0.32801, 2.73313, 3.43254, 0.13260, -3.03550, 0.00352, 0.00352, 0.00352, 9.31931, 9.31931, 9.31931, 0.00352, 0.00352, 0.00352, 9.31931, 9.31931, 9.31931
8966.19560000, -0.160, -0.108, 0.315, 2.043, -0.486, 1.518, -0.15545, -0.32788, 2.73010, 3.43254, 0.13260, -3.03550, 0.00413, 0.00413, 0.00413, 9.33931, 9.33931, 9.33931, 0.00413, 0.00413, 0.00413, 9.33931, 9.33931, 9.33931
8967.19560000, -0.161, -0.108, 0.314, 2.003, -0.474, 1.480, -0.14125, -0.33385, 2.72018, 3.58717, 0.04499, -3.13426, 0.00352, 0.00352, 0.00352, 9.10331, 9.10331, 9.10331, 0.00352, 0.00352, 0.00352, 9.10331, 9.10331, 9.10331
8968.19560000, -0.159, -0.109, 0.316, 2.003, -0.474, 1.480, -0.13766, -0.33381, 2.71705, 3.58717, 0.04499, -3.13426, 0.00413, 0.00413, 0.00413, 9.12331, 9.12331, 9.12331, 0.00413, 0.00413, 0.00413, 9.12331, 9.12331, 9.12331
8969.19560000, -0.161, -0.108, 0.313, 1.940, -0.456, 1.420, -0.14390, -0.33948, 2.71898, 3.44469, -0.03791, -3.06079, 0.00352, 0.00352, 0.00352, 8.88206, 8.88206, 8.88206, 0.00352, 0.00352, 0.00352, 8.88206, 8.88206, 8.88206
8970.19560000, -0.159, -0.108, 0.314, 1.940, -0.456, 1.420, -0.14045, -0.33951, 2.71592, 3.44469, -0.03791, -3.06079, 0.00413, 0.00413, 0.00413, 8.90206, 8.90206, 8.90206, 0.00413, 0.00413, 0.00413, 8.90206, 8.90206, 8.90206
8971.19560000, -0.162, -0.107, 0.311, 1.872, -0.437, 1.356, -0.16960, -0.34462, 2.73153, 2.97227, -0.11130, -2.79019, 0.00352, 0.00352, 0.00352, 8.66092, 8.66092, 8.66092, 0.00352, 0.00352, 0.00352, 8.66092, 8.66092, 8.66092
8972.19560000, -0.164, -0.106, 0.308, 1.810, -0.418, 1.294, -0.16537, -0.35653, 2.72686, 2.99047, -0.28206, -2.81733, 0.00319, 0.00319, 0.00319, 8.48370, 8.48370, 8.48370, 0.00319, 0.00319, 0.00319, 8.48370, 8.48370, 8.48370
8973.19560000, -0.163, -0.107, 0.310, 1.810, -0.418, 1.294, -0.16238, -0.35681, 2.72404, 2.99047, -0.28206, -2.81733, 0.00379, 0.00379, 0.00379, 8.50370, 8.50370, 8.50370, 0.00379, 0.00379, 0.00379, 8.50370, 8.50370, 8.50370
8974.19560000, -0.166, -0.106, 0.306, 1.732, -0.395, 1.218, -0.15472, -0.37366, 2.71709, 3.05741, -0.51974, -2.87664, 0.00334, 0.00334, 0.00334, 8.30316, 8.30316, 8.30316, 0.00334, 0.00334, 0.00334, 8.30316, 8.30316, 8.30316
8975.19560000, -0.165, -0.106, 0.307, 1.732, -0.395, 1.218, -0.15166, -0.37418, 2.71421, 3.05741, -0.51974, -2.87664, 0.00394, 0.00394, 0.00394, 8.32316, 8.32316, 8.32316, 0.00394, 0.00394, 0.00394, 8.32316, 8.32316, 8.32316
8976.19560000, -0.173, -0.104, 0.299, 1.594, -0.353, 1.082, -0.15927, -0.40864, 2.71775, 2.90648, -1.00018, -2.78584, 0.00342, 0.00342, 0.00342, 8.11354, 8.11354, 8.11354, 0.00342, 0.00342, 0.00342, 8.11354, 8.11354, 8.11354
8977.19560000, -0.171, -0.104, 0.300, 1.594, -0.353, 1.082, -0.15636, -0.40965, 2.71497, 2.90648, -1.00018, -2.78584, 0.00402, 0.00402, 0.00402, 8.13354, 8.13354, 8.13354, 0.00402, 0.00402, 0.00402, 8.13354, 8.13354, 8.13354
8978.19560000, -0.173, -0.103, 0.298, 1.550, -0.341, 1.039, -0.15695, -0.41388, 2.71384, 2.85778, -1.04527, -2.76279, 0.00346, 0.00346, 0.00346, 7.92351, 7.92351, 7.92351, 0.00346, 0.00346, 0.00346, 7.92351, 7.92351, 7.92351
8979.19560000, -0.171, -0.104, 0.299, 1.550, -0.341, 1.039, -0.15410, -0.41493, 2.71107, 2.85778, -1.04527, -2.76279, 0.00406, 0.00406, 0.00406, 7.94351, 7.94351, 7.94351, 0.00406, 0.00406, 0.00406, 7.94351, 7.94351, 7.94351
8980.19560000, -0.174, -0.103, 0.295, 1.484, -0.320, 0.976, -0.13565, -0.43751, 2.69761, 3.07096, -1.33987, -2.90922, 0.00348, 0.00348, 0.00348, 7.73786, 7.73786, 7.73786, 0.00348, 0.00348, 0.00348, 7.73786, 7.73786, 7.73786
8981.19560000, -0.173, -0.103, 0.296, 1.484, -0.320, 0.976, -0.13258, -0.43885, 2.69470, 3.07096, -1.33987, -2.90922, 0.00408, 0.00408, 0.00408, 7.75786, 7.75786, 7.75786, 0.00408, 0.00408, 0.00408, 7.75786, 7.75786, 7.75786
8982.19560000, -0.174, -0.102, 0.294, 1.447, -0.309, 0.940, -0.10093, -0.45863, 2.67095, 3.45466, -1.58748, -3.18902, 0.00348, 0.00348, 0.00348, 7.55897, 7.55897, 7.55897, 0.00348, 0.00348, 0.00348, 7.55897, 7.55897, 7.55897
8983.19560000, -0.173, -0.103, 0.295, 1.447, -0.309, 0.940, -0.09748, -0.46022, 2.66776, 3.45466, -1.58748, -3.18902, 0.00409, 0.00409, 0.00409, 7.57897, 7.57897, 7.57897, 0.00409, 0.00409, 0.00409, 7.57897, 7.57897, 7.57897
8984.19560000, -0.176, -0.101, 0.291, 1.380, -0.289, 0.875, -0.09439, -0.47891, 2.66385, 3.44977, -1.81269, -3.19844, 0.00349, 0.00349, 0.00349, 7.38788, 7.38788, 7.38788, 0.00349, 0.00349, 0.00349, 7.38788, 7.38788, 7.38788
8985.19560000, -0.175, -0.102, 0.292, 1.380, -0.289, 0.875, -0.09094, -0.48072, 2.66065, 3.44977, -1.81269, -3.19844, 0.00408, 0.00408, 0.00408, 7.40788, 7.40788, 7.40788, 0.00408, 0.00408, 0.00408, 7.40788, 7.40788, 7.40788
8986.19560000, -0.176, -0.101, 0.291, 1.346, -0.280, 0.844, -0.11439, -0.47732, 2.67501, 3.10227, -1.74530, -2.97157, 0.00348, 0.00348, 0.00348, 7.22491, 7.22491, 7.22491, 0.00348, 0.00348, 0.00348, 7.22491, 7.22491, 7.22491
8987.19560000, -0.175, -0.102, 0.292, 1.346, -0.280, 0.844, -0.11129, -0.47906, 2.67204, 3.10227, -1.74530, -2.97157, 0.00408, 0.00408, 0.00408, 7.24491, 7.24491, 7.24491, 0.00408, 0.00408, 0.00408, 7.24491, 7.24491, 7.24491
8988.19560000, -0.177, -0.101, 0.289, 1.300, -0.267, 0.801, -0.11804, -0.48820, 2.67521, 2.97740, -1.83897, -2.89379, 0.00348, 0.00348, 0.00348, 7.06998, 7.06998, 7.06998, 0.00348, 0.00348, 0.00348, 7.06998, 7.06998, 7.06998
8989.19560000, -0.176, -0.101, 0.290, 1.300, -0.267, 0.801, -0.11506, -0.49004, 2.67231, 2.97740, -1.83897, -2.89379, 0.00408, 0.00408, 0.00408, 7.08998, 7.08998, 7.08998, 0.00408, 0.00408, 0.00408, 7.08998, 7.08998, 7.08998
8990.19560000, -0.182, -0.099, 0.283, 1.206, -0.238, 0.708, -0.14036, -0.52986, 2.69152, 2.62566, -2.31147, -2.61886, 0.00348, 0.00348, 0.00348, 6.92281, 6.92281, 6.92281, 0.00348, 0.00348, 0.00348, 6.92281, 6.92281, 6.92281
8991.19560000, -0.181, -0.099, 0.284, 1.206, -0.238, 0.708, -0.13773, -0.53217, 2.68890, 2.62566, -2.31147, -2.61886, 0.00407, 0.00407, 0.00407, 6.94281, 6.94281, 6.94281, 0.00407, 0.00407, 0.00407, 6.94281, 6.94281, 6.94281
8992.19560000, -0.178, -0.100, 0.286, 1.224, -0.245, 0.728, -0.15998, -0.50566, 2.70044, 2.32194, -1.95949, -2.44604, 0.00347, 0.00347, 0.00347, 6.78303, 6.78303, 6.78303, 0.00347, 0.00347, 0.00347, 6.78303, 6.78303, 6.78303
8993.19560000, -0.177, -0.100, 0.287, 1.224, -0.245, 0.728, -0.15766, -0.50762, 2.69799, 2.32194, -1.95949, -2.44604, 0.00406, 0.00406, 0.00406, 6.80303, 6.80303, 6.80303, 0.00406, 0.00406, 0.00406, 6.80303, 6.80303, 6.80303
8994.19560000, -0.171, -0.102, 0.292, 1.277, -0.262, 0.783, -0.14501, -0.47972, 2.68824, 2.44584, -1.60147, -2.53364, 0.00347, 0.00347, 0.00347, 6.65024, 6.65024, 6.65024, 0.00347, 0.00347, 0.00347, 6.65024, 6.65024, 6.65024
8995.19560000, -0.169, -0.102, 0.294, 1.283, -0.264, 0.791, -0.14041, -0.47183, 2.68288, 2.47139, -1.48875, -2.56728, 0.00314, 0.00314, 0.00314, 6.54120, 6.54120, 6.54120, 0.00314, 0.00314, 0.00314, 6.54120, 6.54120, 6.54120
8996.19560000, -0.168, -0.103, 0.294, 1.283, -0.264, 0.791, -0.13794, -0.47332, 2.68031, 2.47139, -1.48875, -2.56728, 0.00372, 0.00372, 0.00372, 6.56120, 6.56120, 6.56120, 0.00372, 0.00372, 0.00372, 6.56120, 6.56120, 6.56120
8997.19560000, -0.172, -0.102, 0.290, 1.226, -0.247, 0.735, -0.15962, -0.48724, 2.69312, 2.18917, -1.63401, -2.38761, 0.00328, 0.00328, 0.00328, 6.44001, 6.44001, 6.44001, 0.00328, 0.00328, 0.00328, 6.44001, 6.44001, 6.44001
8998.19560000, -0.171, -0.102, 0.291, 1.226, -0.247, 0.735, -0.15743, -0.48888, 2.69073, 2.18917, -1.63401, -2.38761, 0.00387, 0.00387, 0.00387, 6.46001, 6.46001, 6.46001, 0.00387, 0.00387, 0.00387, 6.46001, 6.46001, 6.46001
8999.19560000, -0.172, -0.101, 0.289, 1.192, -0.237, 0.702, -0.16933, -0.49307, 2.69681, 2.02744, -1.66335, -2.29039, 0.00336, 0.00336, 0.00336, 6.33440, 6.33440, 6.33440, 0.00336, 0.00336, 0.00336, 6.33440, 6.33440, 6.33440
9000.19560000, -0.171, -0.101, 0.290, 1.192, -0.237, 0.702, -0.16730, -0.49473, 2.69452, 2.02744, -1.66335, -2.29039, 0.00394, 0.00394, 0.00394, 6.35440, 6.35440, 6.35440, 0.00394, 0.00394, 0.00394, 6.35440, 6.35440, 6.35440
9001.19560000, -0.172, -0.101, 0.288, 1.163, -0.229, 0.674, -0.18697, -0.49597, 2.70612, 1.78233, -1.65860, -2.13346, 0.00340, 0.00340, 0.00340, 6.22883, 6.22883, 6.22883, 0.00340, 0.00340, 0.00340, 6.22883, 6.22883, 6.22883
9002.19560000, -0.171, -0.101, 0.289, 1.163, -0.229, 0.674, -0.18519, -0.49763, 2.70399, 1.78233, -1.65860, -2.13346, 0.00398, 0.00398, 0.00398, 6.24883, 6.24883, 6.24883, 0.00398, 0.00398, 0.00398, 6.24883, 6.24883, 6.24883
9003.19560000, -0.165, -0.103, 0.295, 1.221, -0.247, 0.734, -0.17541, -0.46640, 2.69624, 1.87121, -1.29311, -2.19584, 0.00342, 0.00342, 0.00342, 6.12562, 6.12562, 6.12562, 0.00342, 0.00342, 0.00342, 6.12562, 6.12562, 6.12562
9004.19560000, -0.164, -0.103, 0.295, 1.221, -0.247, 0.734, -0.17354, -0.46769, 2.69405, 1.87121, -1.29311, -2.19584, 0.00400, 0.00400, 0.00400, 6.14562, 6.14562, 6.14562, 0.00400, 0.00400, 0.00400, 6.14562, 6.14562, 6.14562
9005.19560000, -0.159, -0.105, 0.300, 1.260, -0.259, 0.775, -0.16919, -0.44436, 2.68938, 1.89824, -1.02378, -2.22282, 0.00343, 0.00343, 0.00343, 6.02586, 6.02586, 6.02586, 0.00343, 0.00343, 0.00343, 6.02586, 6.02586, 6.02586
9006.19560000, -0.158, -0.105, 0.301, 1.260, -0.259, 0.775, -0.16730, -0.44538, 2.68716, 1.89824, -1.02378, -2.22282, 0.00401, 0.00401, 0.00401, 6.04586, 6.04586, 6.04586, 0.00401, 0.00401, 0.00401, 6.04586, 6.04586, 6.04586
9007.19560000, -0.159, -0.104, 0.299, 1.227, -0.249, 0.743, -0.16705, -0.45223, 2.68539, 1.88043, -1.08654, -2.21791, 0.00343, 0.00343, 0.00343, 5.92999, 5.92999, 5.92999, 0.00343, 0.00343, 0.00343, 5.92999, 5.92999, 5.92999
9008.19560000, -0.158, -0.104, 0.299, 1.227, -0.249, 0.743, -0.16517, -0.45332, 2.68318, 1.88043, -1.08654, -2.21791, 0.00401, 0.00401, 0.00401, 5.94999, 5.94999, 5.94999, 0.00401, 0.00401, 0.00401, 5.94999, 5.94999, 5.94999
9009.19560000, -0.161, -0.104, 0.296, 1.187, -0.237, 0.705, -0.16453, -0.46320, 2.68133, 1.86732, -1.17980, -2.21401, 0.00343, 0.00343, 0.00343, 5.83810, 5.83810, 5.83810, 0.00343, 0.00343, 0.00343, 5.83810, 5.83810, 5.83810
9010.19560000, -0.160, -0.104, 0.297, 1.187, -0.237, 0.705, -0.16266, -0.46438, 2.67911, 1.86732, -1.17980, -2.21401, 0.00401, 0.00401, 0.00401, 5.85810, 5.85810, 5.85810, 0.00401, 0.00401, 0.00401, 5.85810, 5.85810, 5.85810
9011.19560000, -0.164, -0.102, 0.292, 1.124, -0.217, 0.644, -0.16792, -0.48787, 2.68182, 1.79285, -1.41308, -2.16255, 0.00343, 0.00343, 0.00343, 5.75014, 5.75014, 5.75014, 0.00343, 0.00343, 0.00343, 5.75014, 5.75014, 5.75014
9012.19560000, -0.163, -0.102, 0.293, 1.124, -0.217, 0.644, -0.16612, -0.48929, 2.67966, 1.79285, -1.41308, -2.16255, 0.00401, 0.00401, 0.00401, 5.77014, 5.77014, 5.77014, 0.00401, 0.00401, 0.00401, 5.77014, 5.77014, 5.77014
9013.19560000, -0.164, -0.102, 0.292, 1.104, -0.211, 0.626, -0.16764, -0.48959, 2.67980, 1.75875, -1.40160, -2.13880, 0.00342, 0.00342, 0.00342, 5.66594, 5.66594, 5.66594, 0.00342, 0.00342, 0.00342, 5.66594, 5.66594, 5.66594
9014.19560000, -0.163, -0.102, 0.292, 1.104, -0.211, 0.626, -0.16588, -0.49099, 2.67766, 1.75875, -1.40160, -2.13880, 0.00400, 0.00400, 0.00400, 5.68594, 5.68594, 5.68594, 0.00400, 0.00400, 0.00400, 5.68594, 5.68594, 5.68594
9015.19560000, -0.160, -0.103, 0.295, 1.126, -0.219, 0.651, -0.17958, -0.47036, 2.68489, 1.60161, -1.17767, -2.04362, 0.00342, 0.00342, 0.00342, 5.58535, 5.58535, 5.58535, 0.00342, 0.00342, 0.00342, 5.58535, 5.58535, 5.58535
9016.19560000, -0.159, -0.103, 0.296, 1.126, -0.219, 0.651, -0.17798, -0.47154, 2.68284, 1.60161, -1.17767, -2.04362, 0.00400, 0.00400, 0.00400, 5.60535, 5.60535, 5.60535, 0.00400, 0.00400, 0.00400, 5.60535, 5.60535, 5.60535
9017.19560000, -0.160, -0.103, 0.294, 1.102, -0.211, 0.628, -0.17758, -0.47642, 2.68198, 1.58957, -1.21481, -2.03175, 0.00342, 0.00342, 0.00342, 5.50818, 5.50818, 5.50818, 0.00342, 0.00342, 0.00342, 5.50818, 5.50818, 5.50818
9018.19560000, -0.160, -0.102, 0.293, 1.085, -0.206, 0.612, -0.17481, -0.48082, 2.67929, 1.60127, -1.24654, -2.03829, 0.00310, 0.00310, 0.00310, 5.43990, 5.43990, 5.43990, 0.00310, 0.00310, 0.00310, 5.43990, 5.43990, 5.43990
9019.19560000, -0.159, -0.103, 0.294, 1.085, -0.206, 0.612, -0.17321, -0.48206, 2.67726, 1.60127, -1.24654, -2.03829, 0.00367, 0.00367, 0.00367, 5.45990, 5.45990, 5.45990, 0.00367, 0.00367, 0.00367, 5.45990, 5.45990, 5.45990
9020.19560000, -0.158, -0.103, 0.295, 1.090, -0.207, 0.618, -0.17027, -0.47425, 2.67395, 1.61448, -1.15740, -2.05072, 0.00324, 0.00324, 0.00324, 5.38240, 5.38240, 5.38240, 0.00324, 0.00324, 0.00324, 5.38240, 5.38240, 5.38240
9021.19560000, -0.157, -0.103, 0.296, 1.090, -0.207, 0.618, -0.16865, -0.47541, 2.67190, 1.61448, -1.15740, -2.05072, 0.00381, 0.00381, 0.00381, 5.40240, 5.40240, 5.40240, 0.00381, 0.00381, 0.00381, 5.40240, 5.40240, 5.40240
9022.19560000, -0.158, -0.103, 0.294, 1.063, -0.199, 0.592, -0.16775, -0.48486, 2.67075, 1.60762, -1.23799, -2.04202, 0.00332, 0.00332, 0.00332, 5.32089, 5.32089, 5.32089, 0.00332, 0.00332, 0.00332, 5.32089, 5.32089, 5.32089
9023.19560000, -0.157, -0.103, 0.294, 1.063, -0.199, 0.592, -0.16614, -0.48609, 2.66871, 1.60762, -1.23799, -2.04202, 0.00389, 0.00389, 0.00389, 5.34089, 5.34089, 5.34089, 0.00389, 0.00389, 0.00389, 5.34089, 5.34089, 5.34089
9024.19560000, -0.158, -0.102, 0.293, 1.043, -0.192, 0.573, -0.16877, -0.48781, 2.67002, 1.56687, -1.24260, -2.00984, 0.00336, 0.00336, 0.00336, 5.25840, 5.25840, 5.25840, 0.00336, 0.00336, 0.00336, 5.25840, 5.25840, 5.25840
9025.19560000, -0.157, -0.102, 0.294, 1.043, -0.192, 0.573, -0.16721, -0.48906, 2.66801, 1.56687, -1.24260, -2.00984, 0.00393, 0.00393, 0.00393, 5.27840, 5.27840, 5.27840, 0.00393, 0.00393, 0.00393, 5.27840, 5.27840, 5.27840
9026.19560000, -0.156, -0.103, 0.294, 1.041, -0.192, 0.573, -0.15937, -0.48361, 2.66220, 1.62640, -1.17914, -2.04589, 0.00338, 0.00338, 0.00338, 5.19660, 5.19660, 5.19660, 0.00338, 0.00338, 0.00338, 5.19660, 5.19660, 5.19660
9027.19560000, -0.155, -0.103, 0.295, 1.041, -0.192, 0.573, -0.15774, -0.48479, 2.66015, 1.62640, -1.17914, -2.04589, 0.00395, 0.00395, 0.00395, 5.21660, 5.21660, 5.21660, 0.00395, 0.00395, 0.00395, 5.21660, 5.21660, 5.21660
9028.19560000, -0.154, -0.103, 0.296, 1.049, -0.194, 0.583, -0.15074, -0.47413, 2.65424, 1.67677, -1.06804, -2.08213, 0.00339, 0.00339, 0.00339, 5.13630, 5.13630, 5.13630, 0.00339, 0.00339, 0.00339, 5.13630, 5.13630, 5.13630
9029.19560000, -0.153, -0.103, 0.297, 1.049, -0.194, 0.583, -0.14907, -0.47519, 2.65216, 1.67677, -1.06804, -2.08213, 0.00396, 0.00396, 0.00396, 5.15630, 5.15630, 5.15630, 0.00396, 0.00396, 0.00396, 5.15630, 5.15630, 5.15630
9030.19560000, -0.150, -0.104, 0.299, 1.058, -0.198, 0.594, -0.20597, -0.46024, 2.68758, 1.13350, -0.91944, -1.73430, 0.00339, 0.00339, 0.00339, 5.07787, 5.07787, 5.07787, 0.00339, 0.00339, 0.00339, 5.07787, 5.07787, 5.07787
9031.19560000, -0.149, -0.104, 0.299, 1.058, -0.198, 0.594, -0.20483, -0.46116, 2.68585, 1.13350, -0.91944, -1.73430, 0.00396, 0.00396, 0.00396, 5.09787, 5.09787, 5.09787, 0.00396, 0.00396, 0.00396, 5.09787, 5.09787, 5.09787
9032.19560000, -0.149, -0.104, 0.299, 1.052, -0.196, 0.590, -0.19651, -0.45618, 2.68052, 1.19944, -0.86537, -1.76725, 0.00340, 0.00340, 0.00340, 5.02147, 5.02147, 5.02147, 0.00340, 0.00340, 0.00340, 5.02147, 5.02147, 5.02147
9033.19560000, -0.148, -0.104, 0.300, 1.052, -0.196, 0.590, -0.19531, -0.45705, 2.67875, 1.19944, -0.86537, -1.76725, 0.00396, 0.00396, 0.00396, 5.04147, 5.04147, 5.04147, 0.00396, 0.00396, 0.00396, 5.04147, 5.04147, 5.04147
9034.19560000, -0.151, -0.103, 0.296, 1.011, -0.182, 0.550, -0.19774, -0.47020, 2.68044, 1.16649, -0.97686, -1.73586, 0.00340, 0.00340, 0.00340, 4.96711, 4.96711, 4.96711, 0.00340, 0.00340, 0.00340, 4.96711, 4.96711, 4.96711
9035.19560000, -0.150, -0.103, 0.297, 1.011, -0.182, 0.550, -0.19658, -0.47118, 2.67871, 1.16649, -0.97686, -1.73586, 0.00396, 0.00396, 0.00396, 4.98711, 4.98711, 4.98711, 0.00396, 0.00396, 0.00396, 4.98711, 4.98711, 4.98711
9036.19560000, -0.153, -0.102, 0.294, 0.978, -0.172, 0.519, -0.20989, -0.48042, 2.68775, 1.03641, -1.05109, -1.63902, 0.00339, 0.00339, 0.00339, 4.91475, 4.91475, 4.91475, 0.00339, 0.00339, 0.00339, 4.91475, 4.91475, 4.91475
9037.19560000, -0.152, -0.103, 0.294, 0.978, -0.172, 0.519, -0.20886, -0.48147, 2.68612, 1.03641, -1.05109, -1.63902, 0.00396, 0.00396, 0.00396, 4.93475, 4.93475, 4.93475, 0.00396, 0.00396, 0.00396, 4.93475, 4.93475, 4.93475
9038.19560000, -0.153, -0.102, 0.293, 0.957, -0.166, 0.500, -0.23464, -0.48383, 2.70331, 0.79795, -1.06275, -1.47155, 0.00339, 0.00339, 0.00339, 4.86433, 4.86433, 4.86433, 0.00339, 0.00339, 0.00339, 4.86433, 4.86433, 4.86433
9039.19560000, -0.153, -0.102, 0.293, 0.957, -0.165, 0.500, -0.24557, -0.47703, 2.70992, 0.69416, -0.99313, -1.40000, 0.00308, 0.00308, 0.00308, 4.81580, 4.81580, 4.81580, 0.00308, 0.00308, 0.00308, 4.81580, 4.81580, 4.81580
9040.19560000, -0.152, -0.102, 0.294, 0.957, -0.165, 0.500, -0.24487, -0.47802, 2.70852, 0.69416, -0.99313, -1.40000, 0.00364, 0.00364, 0.00364, 4.83580, 4.83580, 4.83580, 0.00364, 0.00364, 0.00364, 4.83580, 4.83580, 4.83580
9041.19560000, -0.146, -0.104, 0.299, 1.000, -0.179, 0.546, -0.23221, -0.44760, 2.69961, 0.79910, -0.71759, -1.46593, 0.00322, 0.00322, 0.00322, 4.77965, 4.77965, 4.77965, 0.00322, 0.00322, 0.00322, 4.77965, 4.77965, 4.77965
