time_ms, meas_time_ms, frame_id, lin_x_m, lin_y_m, lin_z_m, ang_h_rad, ang_p_rad, ang_s_rad, disc_index, player
13428.03611200, 13389.74697600, 6994, -0.391, -0.121, 0.276, -0.58880, -0.15239, 0.38542, 6, 1, 0
13428.03611200, 13391.66197600, 6995, -0.400, -0.118, 0.268, -0.68213, -0.20463, 0.44920, 6, 1, 0
13428.03611200, 13393.57568000, 6996, -0.381, -0.123, 0.284, -0.62844, -0.15831, 0.40548, 6, 1, 0
13428.03611200, 13395.49081600, 6997, -0.378, -0.124, 0.287, -0.61516, -0.15088, 0.39531, 6, 1, 0
13428.03611200, 13397.40503200, 6998, -0.369, -0.126, 0.294, -0.69010, -0.17560, 0.44771, 6, 1, 0
13428.03611200, 13399.31908000, 6999, -0.376, -0.124, 0.288, -0.72232, -0.20951, 0.47420, 6, 1, 0
13428.03611200, 13401.23392000, 7000, -0.369, -0.126, 0.294, -0.73826, -0.20907, 0.48704, 6, 1, 0
13428.03611200, 13403.14813600, 7001, -0.424, -0.112, 0.247, -0.62623, -0.26503, 0.43116, 6, 1, 0
13428.03611200, 13405.06294400, 7002, -0.451, -0.106, 0.224, -0.56569, -0.30420, 0.39979, 6, 1, 0
13428.03611200, 13406.97719200, 7003, -0.440, -0.108, 0.234, -0.47302, -0.25419, 0.33428, 6, 1, 0
13428.03611200, 13408.89184000, 7004, -0.400, -0.118, 0.268, -0.56577, -0.20890, 0.37754, 6, 1, 0
13428.03611200, 13410.80621600, 7005, -0.429, -0.110, 0.242, -0.45931, -0.24248, 0.32191, 6, 1, 0
13428.03611200, 13412.72051200, 7006, -0.410, -0.115, 0.259, -0.53284, -0.23199, 0.36372, 6, 1, 0
13428.03611200, 13414.63462400, 7007, -0.337, -0.133, 0.320, -0.58745, -0.13508, 0.37768, 6, 1, 0
13428.03611200, 13416.54994400, 7008, -0.449, -0.105, 0.225, -0.42437, -0.30054, 0.31171, 6, 1, 0
13428.03611200, 13418.46397600, 7009, -0.417, -0.113, 0.252, -0.48449, -0.25145, 0.33953, 6, 1, 0
13428.03611200, 13420.37816000, 7010, -0.473, -0.099, 0.204, -0.41269, -0.38302, 0.31954, 6, 1, 0
13428.03611200, 13422.29313600, 7011, -0.450, -0.105, 0.223, -0.50943, -0.35464, 0.37702, 6, 1, 0
13428.03611200, 13424.20697600, 7012, -0.470, -0.099, 0.206, -0.42014, -0.39093, 0.32612, 6, 1, 0
13428.03611200, 13426.12211200, 7013, -0.442, -0.106, 0.231, -0.39795, -0.31788, 0.29744, 6, 1, 0
13428.03611200, 13428.03611200, 7014, -0.393, -0.118, 0.272, -0.34735, -0.21418, 0.25766, 6, 1, 0
13430.03611200, 13429.95094400, 7015, -0.403, -0.116, 0.263, -0.37340, -0.24326, 0.27346, 6, 1, 1
13432.03611200, 13431.86497600, 7016, -0.416, -0.112, 0.252, -0.39244, -0.27858, 0.29240, 6, 1, 1
13434.03611200, 13433.77992000, 7017, -0.384, -0.120, 0.278, -0.47958, -0.24012, 0.34011, 6, 1, 1
13436.03611200, 13435.69405600, 7018, -0.415, -0.112, 0.251, -0.44699, -0.30652, 0.33192, 6, 1, 1
13438.03611200, 13437.60894400, 7019, -0.405, -0.114, 0.260, -0.41755, -0.28207, 0.31177, 6, 1, 1
13440.03611200, 13439.52300000, 7020, -0.441, -0.105, 0.229, -0.40143, -0.37391, 0.31553, 6, 1, 1
13442.03611200, 13441.43719200, 7021, -0.406, -0.114, 0.259, -0.47090, -0.31233, 0.35118, 6, 1, 1
13444.03611200, 13443.35205600, 7022, -0.376, -0.121, 0.284, -0.43998, -0.25054, 0.32273, 6, 1, 1
13446.03611200, 13445.26640800, 7023, -0.387, -0.118, 0.274, -0.33623, -0.25947, 0.26318, 6, 1, 1
13448.03611200, 13447.18111200, 7024, -0.411, -0.111, 0.253, -0.35952, -0.32256, 0.28488, 6, 1, 1
13450.03611200, 13449.09562400, 7025, -0.422, -0.108, 0.243, -0.27302, -0.35116, 0.23413, 6, 1, 1
13451.03611200, 13451.01005600, 7026, -0.452, -0.100, 0.218, -0.33616, -0.45995, 0.29371, 6, 1, 1
13453.03611200, 13452.92411200, 7027, -0.410, -0.111, 0.253, -0.53064, -0.39284, 0.41652, 6, 1, 1
13455.03611200, 13454.83921600, 7028, -0.386, -0.116, 0.273, -0.47218, -0.31845, 0.36108, 6, 1, 1
13457.03611200, 13456.75340800, 7029, -0.425, -0.106, 0.240, -0.49418, -0.44633, 0.40572, 6, 1, 1
13459.03611200, 13458.66748800, 7030, -0.420, -0.107, 0.243, -0.39063, -0.39731, 0.32276, 6, 1, 1
13461.03611200, 13460.58213600, 7031, -0.475, -0.092, 0.196, -0.25673, -0.61647, 0.25960, 6, 1, 1
13463.03611200, 13462.49711200, 7032, -0.434, -0.102, 0.231, -0.33078, -0.44925, 0.29479, 6, 1, 1
13465.03611200, 13464.41100000, 7033, -0.409, -0.108, 0.251, -0.31331, -0.37734, 0.27417, 6, 1, 1
13467.03611200, 13466.32543200, 7034, -0.386, -0.114, 0.271, -0.36291, -0.32479, 0.30383, 6, 1, 1
13469.03611200, 13468.23997600, 7035, -0.440, -0.099, 0.224, -0.33125, -0.51145, 0.31114, 6, 1, 1
13471.03611200, 13470.15400000, 7036, -0.449, -0.097, 0.215, -0.34357, -0.57093, 0.33656, 6, 1, 1
13473.03611200, 13472.06916000, 7037, -0.439, -0.099, 0.224, -0.26084, -0.51738, 0.26231, 6, 1, 1
13474.03611200, 13473.98313600, 7038, -0.446, -0.097, 0.218, -0.27483, -0.55660, 0.28116, 6, 1, 1
13476.03611200, 13475.89816000, 7039, -0.386, -0.112, 0.268, -0.46858, -0.38848, 0.39182, 6, 1, 1
13478.03611200, 13477.81216000, 7040, -0.391, -0.110, 0.263, -0.44035, -0.40333, 0.37902, 6, 1, 1
13480.03611200, 13479.72694400, 7041, -0.412, -0.104, 0.245, -0.37043, -0.45952, 0.34092, 6, 1, 1
13482.03611200, 13481.64103200, 7042, -0.407, -0.104, 0.249, -0.23672, -0.44184, 0.24805, 6, 1, 1
13484.03611200, 13483.55589600, 7043, -0.391, -0.108, 0.261, -0.39584, -0.41991, 0.35868, 6, 1, 1
13486.03611200, 13485.46989600, 7044, -0.415, -0.101, 0.241, -0.18676, -0.49406, 0.21886, 6, 1, 1
13488.03611200, 13487.38413600, 7045, -0.399, -0.105, 0.253, -0.28347, -0.44204, 0.28596, 6, 1, 1
13490.03611200, 13489.29897600, 7046, -0.408, -0.102, 0.246, -0.38791, -0.49754, 0.37112, 6, 1, 1
13492.03611200, 13491.21311200, 7047, -0.401, -0.103, 0.251, -0.35262, -0.47700, 0.34346, 6, 1, 1
13494.03611200, 13493.12811200, 7048, -0.412, -0.099, 0.241, -0.18519, -0.53254, 0.22982, 6, 1, 1
13496.03611200, 13495.04211200, 7049, -0.379, -0.108, 0.269, -0.34273, -0.41429, 0.33066, 6, 1, 1
13497.03611200, 13496.95713600, 7050, -0.360, -0.112, 0.284, -0.38918, -0.37414, 0.35682, 6, 1, 1
13499.03611200, 13498.87094400, 7051, -0.365, -0.110, 0.279, -0.33746, -0.38684, 0.33026, 6, 1, 1
13501.03611200, 13500.78605600, 7052, -0.354, -0.112, 0.288, -0.27079, -0.35451, 0.28697, 6, 1, 1
13503.03611200, 13502.70011200, 7053, -0.369, -0.108, 0.275, -0.38210, -0.42065, 0.37218, 6, 1, 1
13505.03611200, 13504.61481600, 7054, -0.348, -0.113, 0.292, -0.33886, -0.35287, 0.33789, 6, 1, 1
13507.03611200, 13506.52903200, 7055, -0.360, -0.109, 0.281, -0.38235, -0.40439, 0.36959, 6, 1, 1
13509.03611200, 13508.44397600, 7056, -0.378, -0.104, 0.265, -0.28526, -0.46755, 0.31406, 6, 1, 1
13511.03611200, 13510.35776000, 7057, -0.323, -0.118, 0.312, -0.43409, -0.32869, 0.39365, 6, 1, 1
13513.03611200, 13512.27294400, 7058, -0.355, -0.108, 0.283, -0.09687, -0.43246, 0.18835, 6, 1, 1
13515.03611200, 13514.18713600, 7059, -0.328, -0.115, 0.306, -0.28583, -0.33294, 0.31084, 6, 1, 1
13517.03611200, 13516.10200000, 7060, -0.335, -0.112, 0.299, -0.27316, -0.35459, 0.30846, 6, 1, 1
13518.03611200, 13518.01616000, 7061, -0.381, -0.100, 0.259, -0.27346, -0.52930, 0.32756, 6, 1, 1
13520.03611200, 13519.93013600, 7062, -0.348, -0.108, 0.287, -0.35319, -0.41235, 0.36871, 6, 1, 1
13522.03611200, 13521.84511200, 7063, -0.323, -0.114, 0.308, -0.33830, -0.34795, 0.35487, 6, 1, 1
13524.03611200, 13523.75903200, 7064, -0.322, -0.114, 0.308, -0.35361, -0.35289, 0.36644, 6, 1, 1
13526.03611200, 13525.67413600, 7065, -0.319, -0.114, 0.310, -0.42882, -0.36852, 0.42214, 6, 1, 1
13528.03611200, 13527.58868000, 7066, -0.326, -0.111, 0.303, -0.39039, -0.38005, 0.40062, 6, 1, 1
13530.03611200, 13529.50292000, 7067, -0.365, -0.100, 0.268, -0.24393, -0.52065, 0.31599, 6, 1, 1
13532.03611200, 13531.41705600, 7068, -0.348, -0.104, 0.282, -0.27845, -0.45916, 0.33823, 6, 1, 1
13534.03611200, 13533.33205600, 7069, -0.370, -0.097, 0.262, -0.28511, -0.58176, 0.36504, 6, 1, 1
13536.03611200, 13535.24581600, 7070, -0.365, -0.098, 0.266, -0.27686, -0.55809, 0.35692, 6, 1, 1
13538.03611200, 13537.16103200, 7071, -0.354, -0.100, 0.275, -0.30874, -0.51526, 0.37639, 6, 1, 1
13540.03611200, 13539.07508000, 7072, -0.310, -0.111, 0.312, -0.22967, -0.36173, 0.31135, 6, 1, 1
13541.03611200, 13540.98976000, 7073, -0.336, -0.104, 0.289, -0.28328, -0.45653, 0.35521, 6, 1, 1
13543.03611200, 13542.90408000, 7074, -0.348, -0.100, 0.278, -0.27504, -0.52012, 0.35805, 6, 1, 1
13545.03611200, 13544.81876000, 7075, -0.334, -0.103, 0.289, -0.30658, -0.46628, 0.37249, 6, 1, 1
13547.03611200, 13546.73305600, 7076, -0.326, -0.104, 0.296, -0.23626, -0.45124, 0.32474, 6, 1, 1
13549.03611200, 13548.64737600, 7077, -0.339, -0.100, 0.283, -0.13843, -0.52563, 0.26228, 6, 1, 1
13551.03611200, 13550.56200000, 7078, -0.352, -0.096, 0.271, -0.16409, -0.60171, 0.28803, 6, 1, 1
13553.03611200, 13552.47619200, 7079, -0.341, -0.098, 0.280, -0.30857, -0.54035, 0.39527, 6, 1, 1
13555.03611200, 13554.39056800, 7080, -0.313, -0.105, 0.304, -0.22527, -0.42422, 0.32371, 6, 1, 1
13557.03611200, 13556.30494400, 7081, -0.296, -0.109, 0.319, -0.21453, -0.37237, 0.31650, 6, 1, 1
13559.03611200, 13558.21984000, 7082, -0.306, -0.106, 0.309, -0.14434, -0.42735, 0.27628, 6, 1, 1
13561.03611200, 13560.13411200, 7083, -0.323, -0.101, 0.293, -0.24262, -0.48574, 0.34791, 6, 1, 1
13563.03611200, 13562.04897600, 7084, -0.346, -0.094, 0.273, -0.31056, -0.60677, 0.41616, 6, 1, 1
13564.03611200, 13563.96305600, 7085, -0.341, -0.094, 0.276, -0.19174, -0.60968, 0.31811, 6, 1, 1
13566.03611200, 13565.87713600, 7086, -0.336, -0.095, 0.280, -0.15045, -0.58404, 0.28471, 6, 1, 1
13568.03611200, 13567.79200000, 7087, -0.338, -0.094, 0.277, -0.17043, -0.61869, 0.30129, 6, 1, 1
13570.03611200, 13569.70619200, 7088, -0.333, -0.094, 0.281, -0.16942, -0.60537, 0.29939, 6, 1, 1
13572.03611200, 13571.62094400, 7089, -0.327, -0.096, 0.285, -0.23192, -0.55450, 0.34503, 6, 1, 1
13574.03611200, 13573.53516000, 7090, -0.302, -0.102, 0.307, -0.15503, -0.45492, 0.28342, 6, 1, 1
13576.03611200, 13575.45019200, 7091, -0.284, -0.106, 0.322, -0.13660, -0.40521, 0.27517, 6, 1, 1
13578.03611200, 13577.36394400, 7092, -0.295, -0.103, 0.312, -0.20316, -0.43070, 0.31985, 6, 1, 1
13580.03611200, 13579.27905600, 7093, -0.341, -0.089, 0.270, -0.16428, -0.70533, 0.30796, 6, 1, 1
13582.03611200, 13581.19289600, 7094, -0.334, -0.091, 0.276, -0.16981, -0.65400, 0.31010, 6, 1, 1
13584.03611200, 13583.10816000, 7095, -0.338, -0.089, 0.272, -0.08103, -0.78590, 0.22919, 6, 1, 1
13585.03611200, 13585.02197600, 7096, -0.337, -0.089, 0.272, -0.19422, -0.69044, 0.32908, 6, 1, 1
13587.03611200, 13586.93670400, 7097, -0.317, -0.094, 0.289, -0.13039, -0.59377, 0.26580, 6, 1, 1
13589.03611200, 13588.85097600, 7098, -0.322, -0.092, 0.284, -0.12359, -0.63986, 0.25810, 6, 1, 1
13591.03611200, 13590.76519200, 7099, -0.308, -0.095, 0.296, -0.25524, -0.52616, 0.35367, 6, 1, 1
13593.03611200, 13592.68013600, 7100, -0.314, -0.093, 0.290, -0.16341, -0.57598, 0.28694, 6, 1, 1
13595.03611200, 13594.59500000, 7101, -0.313, -0.093, 0.291, -0.09982, -0.60185, 0.23707, 6, 1, 1
13597.03611200, 13596.50900000, 7102, -0.302, -0.096, 0.299, -0.24963, -0.50943, 0.34701, 6, 1, 1
13599.03611200, 13598.42386400, 7103, -0.313, -0.091, 0.289, -0.13528, -0.58951, 0.25909, 6, 1, 1
13601.03611200, 13600.33808000, 7104, -0.308, -0.093, 0.293, -0.18032, -0.56700, 0.29294, 6, 1, 1
13603.03611200, 13602.25205600, 7105, -0.310, -0.092, 0.290, -0.24357, -0.58144, 0.34187, 6, 1, 1
13605.03611200, 13604.16716000, 7106, -0.284, -0.099, 0.313, -0.19936, -0.45984, 0.29932, 6, 1, 1
13607.03611200, 13606.08111200, 7107, -0.281, -0.099, 0.315, -0.07500, -0.49250, 0.20776, 6, 1, 1
13608.03611200, 13607.99608000, 7108, -0.286, -0.097, 0.310, -0.15262, -0.47804, 0.26177, 6, 1, 1
13610.03611200, 13609.90986400, 7109, -0.283, -0.097, 0.312, -0.17316, -0.45530, 0.27575, 6, 1, 1
13612.03611200, 13611.82516000, 7110, -0.281, -0.097, 0.314, -0.00038, -0.54087, 0.14303, 6, 1, 1
13614.03611200, 13613.73892000, 7111, -0.305, -0.090, 0.291, -0.09103, -0.61571, 0.20711, 6, 1, 1
13616.03611200, 13615.65408000, 7112, -0.316, -0.086, 0.281, -0.13893, -0.70392, 0.24754, 6, 1, 1
13618.03611200, 13617.56813600, 7113, -0.311, -0.087, 0.285, -0.08043, -0.67707, 0.19113, 6, 1, 1
13620.03611200, 13619.48216000, 7114, -0.291, -0.093, 0.303, -0.01767, -0.58618, 0.13945, 6, 1, 1
13622.03611200, 13621.39689600, 7115, -0.266, -0.100, 0.324, -0.16277, -0.41343, 0.25219, 6, 1, 1
13624.03611200, 13623.31116000, 7116, -0.265, -0.100, 0.325, -0.09322, -0.43736, 0.20457, 6, 1, 1
13626.03611200, 13625.22597600, 7117, -0.264, -0.099, 0.325, -0.10919, -0.43053, 0.20888, 6, 1, 1
13628.03611200, 13627.14068000, 7118, -0.271, -0.097, 0.318, -0.05684, -0.46998, 0.16797, 6, 1, 1
13630.03611200, 13629.05476000, 7119, -0.282, -0.093, 0.307, -0.02049, -0.54517, 0.13005, 6, 1, 1
13631.03611200, 13630.96900000, 7120, -0.269, -0.097, 0.318, -0.18579, -0.42724, 0.25194, 6, 1, 1
13633.03611200, 13632.88389600, 7121, -0.287, -0.091, 0.301, -0.05815, -0.56740, 0.15763, 6, 1, 1
13635.03611200, 13634.79794400, 7122, -0.292, -0.089, 0.297, -0.08440, -0.57497, 0.17554, 6, 1, 1
13637.03611200, 13636.71303200, 7123, -0.284, -0.091, 0.303, -0.07749, -0.54308, 0.16728, 6, 1, 1
13639.03611200, 13638.62711200, 7124, -0.243, -0.103, 0.339, -0.12439, -0.35770, 0.20557, 6, 1, 1
13641.03611200, 13640.54178400, 7125, -0.280, -0.092, 0.306, -0.18196, -0.47722, 0.23642, 6, 1, 1
13643.03611200, 13642.45616000, 7126, -0.297, -0.086, 0.289, -0.25177, -0.55799, 0.29071, 6, 1, 1
13645.03611200, 13644.37097600, 7127, -0.299, -0.085, 0.287, -0.20804, -0.58463, 0.25597, 6, 1, 1
13647.03611200, 13646.28527200, 7128, -0.271, -0.093, 0.312, -0.14264, -0.45471, 0.19944, 6, 1, 1
13649.03611200, 13648.19905600, 7129, -0.280, -0.090, 0.303, -0.17541, -0.48791, 0.21955, 6, 1, 1
13651.03611200, 13650.11386400, 7130, -0.262, -0.095, 0.319, -0.11874, -0.41929, 0.18077, 6, 1, 1
13652.03611200, 13652.02819200, 7131, -0.274, -0.091, 0.307, -0.17360, -0.45656, 0.21502, 6, 1, 1
13654.03611200, 13653.94276000, 7132, -0.282, -0.088, 0.299, -0.09123, -0.52412, 0.15323, 6, 1, 1
13656.03611200, 13655.85719200, 7133, -0.283, -0.087, 0.297, -0.03568, -0.57153, 0.10638, 6, 1, 1
13658.03611200, 13657.77162400, 7134, -0.265, -0.092, 0.313, -0.04855, -0.47234, 0.11563, 6, 1, 1
13660.03611200, 13659.68619200, 7135, -0.281, -0.088, 0.298, -0.16506, -0.49359, 0.19406, 6, 1, 1
13662.03611200, 13661.60089600, 7136, -0.291, -0.084, 0.288, -0.20551, -0.53447, 0.22207, 6, 1, 1
13664.03611200, 13663.51516000, 7137, -0.288, -0.085, 0.291, -0.22457, -0.51019, 0.22975, 6, 1, 1
13666.03611200, 13665.42992000, 7138, -0.263, -0.092, 0.312, -0.18891, -0.41196, 0.19833, 6, 1, 1
13668.03611200, 13667.34403200, 7139, -0.271, -0.089, 0.305, -0.28530, -0.43247, 0.25922, 6, 1, 1
13670.03611200, 13669.25892000, 7140, -0.270, -0.089, 0.305, -0.16221, -0.43908, 0.17480, 6, 1, 1
13672.03611200, 13671.17316000, 7141, -0.272, -0.088, 0.303, -0.15905, -0.43954, 0.17202, 6, 1, 1
13674.03611200, 13673.08711200, 7142, -0.289, -0.083, 0.287, -0.12421, -0.52300, 0.14180, 6, 1, 1
13675.03611200, 13675.00211200, 7143, -0.247, -0.094, 0.323, 0.05487, -0.46488, 0.01590, 6, 1, 1
13677.03611200, 13676.91594400, 7144, -0.291, -0.081, 0.283, -0.05839, -0.57512, 0.08586, 6, 1, 1
13679.03611200, 13678.83113600, 7145, -0.280, -0.084, 0.293, -0.02350, -0.54338, 0.05781, 6, 1, 1
13681.03611200, 13680.74529600, 7146, -0.290, -0.081, 0.283, -0.20594, -0.51285, 0.19089, 6, 1, 1
13683.03611200, 13682.66332000, 7147, -0.293, -0.080, 0.280, -0.12101, -0.54887, 0.12247, 6, 1, 1
13685.03611200, 13684.57397600, 7148, -0.274, -0.085, 0.297, -0.08492, -0.47040, 0.09642, 6, 1, 1
13687.03611200, 13686.48911200, 7149, -0.292, -0.079, 0.279, -0.16369, -0.52362, 0.14453, 6, 1, 1
13689.03611200, 13688.40319200, 7150, -0.289, -0.080, 0.281, -0.17114, -0.49278, 0.14820, 6, 1, 1
13691.03611200, 13690.31711200, 7151, -0.266, -0.086, 0.302, -0.16827, -0.40414, 0.14520, 6, 1, 1
13693.03611200, 13692.23203200, 7152, -0.257, -0.089, 0.309, -0.15793, -0.37142, 0.13690, 6, 1, 1
13695.03611200, 13694.14684000, 7153, -0.271, -0.084, 0.296, -0.08489, -0.44146, 0.08537, 6, 1, 1
13697.03611200, 13696.06111200, 7154, -0.254, -0.089, 0.311, -0.06027, -0.39254, 0.06538, 6, 1, 1
13698.03611200, 13697.97511200, 7155, -0.299, -0.075, 0.269, -0.03647, -0.60979, 0.02930, 6, 1, 1
13700.03611200, 13699.88997600, 7156, -0.266, -0.084, 0.298, -0.05318, -0.43842, 0.05098, 6, 1, 1
13702.03611200, 13701.80408000, 7157, -0.285, -0.078, 0.280, -0.13494, -0.47348, 0.10103, 6, 1, 1
13704.03611200, 13703.71919200, 7158, -0.277, -0.081, 0.287, -0.19953, -0.41968, 0.14339, 6, 1, 1
13706.03611200, 13705.63645600, 7159, -0.250, -0.088, 0.311, -0.08658, -0.36041, 0.06697, 6, 1, 1
13708.03611200, 13707.54778400, 7160, -0.260, -0.085, 0.301, -0.06619, -0.41001, 0.04904, 6, 1, 1
13710.03611200, 13709.46205600, 7161, -0.280, -0.079, 0.282, -0.13148, -0.44539, 0.08671, 6, 1, 1
13712.03611200, 13711.37635200, 7162, -0.287, -0.076, 0.275, -0.13325, -0.46978, 0.08493, 6, 1, 1
13714.03611200, 13713.29097600, 7163, -0.277, -0.079, 0.284, -0.24058, -0.40562, 0.15282, 6, 1, 1
13716.03611200, 13715.20611200, 7164, -0.275, -0.079, 0.285, -0.15666, -0.40905, 0.09817, 6, 1, 1
13718.03611200, 13717.11997600, 7165, -0.256, -0.085, 0.302, -0.07479, -0.37295, 0.04154, 6, 1, 1
13719.03611200, 13719.03500000, 7166, -0.256, -0.084, 0.301, -0.05476, -0.37930, 0.02746, 6, 1, 1
13721.03611200, 13720.94897600, 7167, -0.223, -0.094, 0.331, 0.00373, -0.30738, -0.00592, 6, 1, 1
13723.03611200, 13722.86313600, 7168, -0.237, -0.089, 0.317, -0.09449, -0.30151, 0.05128, 6, 1, 1
13725.03611200, 13724.77746400, 7169, -0.218, -0.095, 0.334, -0.17925, -0.22760, 0.10351, 6, 1, 1
13727.03611200, 13726.69211200, 7170, -0.228, -0.091, 0.324, -0.14659, -0.25606, 0.08165, 6, 1, 1
13729.03611200, 13728.60700000, 7171, -0.232, -0.090, 0.320, -0.10791, -0.27545, 0.05365, 6, 1, 1
13731.03611200, 13730.52094400, 7172, -0.263, -0.080, 0.290, -0.05792, -0.39299, 0.01276, 6, 1, 1
13733.03611200, 13732.43608000, 7173, -0.221, -0.092, 0.328, -0.07395, -0.25960, 0.03030, 6, 1, 1
13735.03611200, 13734.35011200, 7174, -0.237, -0.087, 0.313, -0.05139, -0.31490, 0.00899, 6, 1, 1
13737.03611200, 13736.26513600, 7175, -0.238, -0.086, 0.311, -0.10117, -0.28959, 0.03846, 6, 1, 1
13739.03611200, 13738.17900000, 7176, -0.273, -0.076, 0.278, -0.15263, -0.38442, 0.06251, 6, 1, 1
13741.03611200, 13740.09411200, 7177, -0.248, -0.083, 0.300, -0.17914, -0.30136, 0.07525, 6, 1, 1
13742.03611200, 13742.00792000, 7178, -0.252, -0.081, 0.296, -0.11999, -0.32377, 0.04088, 6, 1, 1
13744.03611200, 13743.92264800, 7179, -0.259, -0.079, 0.289, -0.17730, -0.32760, 0.07104, 6, 1, 1
13746.03611200, 13745.83716000, 7180, -0.245, -0.083, 0.302, -0.13949, -0.28971, 0.05026, 6, 1, 1
13748.03611200, 13747.75108000, 7181, -0.268, -0.075, 0.279, -0.05785, -0.39092, -0.00573, 6, 1, 1
13750.03611200, 13749.66589600, 7182, -0.243, -0.083, 0.302, -0.12237, -0.29058, 0.03427, 6, 1, 1
13752.03611200, 13751.58019200, 7183, -0.246, -0.081, 0.298, -0.09439, -0.31290, 0.01445, 6, 1, 1
13754.03611200, 13753.49497600, 7184, -0.238, -0.083, 0.305, -0.09772, -0.28736, 0.01473, 6, 1, 1
13756.03611200, 13755.40927200, 7185, -0.245, -0.081, 0.298, -0.08295, -0.31215, 0.00053, 6, 1, 1
13758.03611200, 13757.32405600, 7186, -0.215, -0.090, 0.324, -0.19159, -0.20032, 0.06741, 6, 1, 1
13760.03611200, 13759.23792000, 7187, -0.241, -0.082, 0.300, -0.15193, -0.27182, 0.04099, 6, 1, 1
13762.03611200, 13761.15300000, 7188, -0.247, -0.079, 0.293, -0.08463, -0.30734, -0.00242, 6, 1, 1
13764.03611200, 13763.06700000, 7189, -0.211, -0.090, 0.326, -0.06766, -0.22420, -0.00836, 6, 1, 1
13765.03611200, 13764.98208000, 7190, -0.202, -0.093, 0.334, -0.18010, -0.16893, 0.05363, 6, 1, 1
13767.03611200, 13766.89570400, 7191, -0.222, -0.086, 0.315, -0.14146, -0.22615, 0.02683, 6, 1, 1
13769.03611200, 13768.81011200, 7192, -0.232, -0.083, 0.304, -0.24112, -0.23343, 0.07873, 6, 1, 1
13771.03611200, 13770.72494400, 7193, -0.245, -0.078, 0.291, -0.18492, -0.27443, 0.04365, 6, 1, 1
13773.03611200, 13772.63970400, 7194, -0.219, -0.086, 0.315, -0.14235, -0.21684, 0.01971, 6, 1, 1
13775.03611200, 13774.55394400, 7195, -0.197, -0.092, 0.335, -0.10720, -0.17489, 0.00206, 6, 1, 1
13777.03611200, 13776.46819200, 7196, -0.214, -0.087, 0.318, -0.19687, -0.19446, 0.04569, 6, 1, 1
13779.03611200, 13778.38294400, 7197, -0.224, -0.083, 0.307, -0.13920, -0.23373, 0.01104, 6, 1, 1
13781.03611200, 13780.29700000, 7198, -0.248, -0.076, 0.285, -0.25678, -0.27265, 0.07407, 6, 1, 1
13783.03611200, 13782.21205600, 7199, -0.210, -0.087, 0.319, -0.09815, -0.21461, -0.01957, 6, 1, 1
13785.03611200, 13784.12629600, 7200, -0.226, -0.081, 0.303, -0.12878, -0.24312, -0.00335, 6, 1, 1
13787.03611200, 13786.04103200, 7201, -0.209, -0.086, 0.318, -0.18457, -0.18623, 0.02642, 6, 1, 1
13788.03611200, 13787.95519200, 7202, -0.202, -0.088, 0.325, -0.13117, -0.17867, -0.00164, 6, 1, 1
13790.03611200, 13789.86981600, 7203, -0.200, -0.089, 0.325, -0.20260, -0.16367, 0.03354, 6, 1, 1
13792.03611200, 13791.78419200, 7204, -0.198, -0.089, 0.326, -0.16502, -0.16408, 0.01332, 6, 1, 1
13794.03611200, 13793.69900000, 7205, -0.190, -0.091, 0.333, -0.12173, -0.16175, -0.01714, 6, 1, 1
13796.03611200, 13795.61294400, 7206, -0.217, -0.082, 0.306, -0.06794, -0.24118, -0.05051, 6, 1, 1
13798.03611200, 13797.52792000, 7207, -0.178, -0.094, 0.343, -0.08607, -0.14466, -0.03611, 6, 1, 1
13800.03611200, 13799.44213600, 7208, -0.187, -0.091, 0.333, -0.28843, -0.12840, 0.06774, 6, 1, 1
13802.03611200, 13801.35594400, 7209, -0.198, -0.087, 0.322, -0.17830, -0.16403, 0.00642, 6, 1, 1
13804.03611200, 13803.27081600, 7210, -0.193, -0.089, 0.326, -0.30399, -0.14148, 0.06691, 6, 1, 1
13806.03611200, 13805.18500000, 7211, -0.155, -0.100, 0.361, -0.24351, -0.06449, 0.03841, 6, 1, 1
13808.03611200, 13807.10016000, 7212, -0.176, -0.093, 0.340, -0.07796, -0.14556, -0.05166, 6, 1, 1
13809.03611200, 13809.01472800, 7213, -0.207, -0.083, 0.310, -0.19035, -0.17985, 0.00213, 6, 1, 1
13811.03611200, 13810.92903200, 7214, -0.204, -0.084, 0.312, -0.19622, -0.17587, 0.00143, 6, 1, 1
13813.03611200, 13812.84316000, 7215, -0.202, -0.084, 0.313, -0.19128, -0.17700, -0.00159, 6, 1, 1
13815.03611200, 13814.75803200, 7216, -0.182, -0.090, 0.331, -0.15599, -0.14088, -0.02267, 6, 1, 1
13817.03611200, 13816.67213600, 7217, -0.143, -0.102, 0.367, -0.07643, -0.08684, -0.06284, 6, 1, 1
13819.03611200, 13818.58608000, 7218, -0.172, -0.092, 0.339, -0.11276, -0.13308, -0.04764, 6, 1, 1
13821.03611200, 13820.50137600, 7219, -0.161, -0.096, 0.349, -0.18016, -0.08717, -0.01661, 6, 1, 1
13823.03611200, 13822.41511200, 7220, -0.189, -0.086, 0.321, -0.12997, -0.16546, -0.04889, 6, 1, 1
13825.03611200, 13824.32976000, 7221, -0.149, -0.099, 0.357, -0.09612, -0.09255, -0.06248, 6, 1, 1
