time_ms, lin_x_pos, lin_y_pos, lin_z_pos, lin_x_vel, lin_y_vel, lin_z_vel, ang_h_pos, ang_p_pos, ang_s_pos, ang_h_vel, ang_p_vel, ang_s_vel, lin_x_pos_var, lin_y_pos_var, lin_z_pos_var, lin_x_vel_var, lin_y_vel_var, lin_z_vel_var, ang_h_pos_var, ang_p_pos_var, ang_s_pos_var, ang_h_vel_var, ang_p_vel_var, ang_s_vel_var
13429.03611200, -0.395, -0.118, 0.270, -1.945, 0.567, -1.736, -0.34150, -0.21269, 0.25430, 5.84625, 1.48168, -3.35605, 0.05051, 0.05051, 0.05051, 10.02000, 10.02000, 10.02000, 0.05051, 0.05051, 0.05051, 10.02000, 10.02000, 10.02000
13430.03611200, -0.397, -0.117, 0.268, -1.945, 0.567, -1.736, -0.33566, -0.21121, 0.25094, 5.84625, 1.48168, -3.35605, 0.05104, 0.05104, 0.05104, 10.04000, 10.04000, 10.04000, 0.05104, 0.05104, 0.05104, 10.04000, 10.04000, 10.04000
13431.03611200, -0.404, -0.115, 0.262, -1.947, 0.568, -1.737, -0.36138, -0.23653, 0.26643, 5.83386, 1.47117, -3.34866, 0.00888, 0.00888, 0.00888, 10.05343, 10.05343, 10.05343, 0.00888, 0.00888, 0.00888, 10.05343, 10.05343, 10.05343
13432.03611200, -0.406, -0.115, 0.260, -1.947, 0.568, -1.737, -0.35555, -0.23506, 0.26308, 5.83386, 1.47117, -3.34866, 0.00942, 0.00942, 0.00942, 10.07343, 10.07343, 10.07343, 0.00942, 0.00942, 0.00942, 10.07343, 10.07343, 10.07343
13433.03611200, -0.413, -0.113, 0.254, -1.959, 0.571, -1.748, -0.36765, -0.25475, 0.27398, 5.78947, 1.41881, -3.31338, 0.00538, 0.00538, 0.00538, 10.06531, 10.06531, 10.06531, 0.00538, 0.00538, 0.00538, 10.06531, 10.06531, 10.06531
13434.03611200, -0.415, -0.112, 0.253, -1.959, 0.571, -1.748, -0.36186, -0.25333, 0.27067, 5.78947, 1.41881, -3.31338, 0.00594, 0.00594, 0.00594, 10.08531, 10.08531, 10.08531, 0.00594, 0.00594, 0.00594, 10.08531, 10.08531, 10.08531
13435.03611200, -0.405, -0.115, 0.261, -1.898, 0.555, -1.696, -0.40016, -0.24696, 0.29337, 5.55203, 1.44543, -3.17331, 0.00428, 0.00428, 0.00428, 10.04047, 10.04047, 10.04047, 0.00428, 0.00428, 0.00428, 10.04047, 10.04047, 10.04047
13436.03611200, -0.407, -0.114, 0.259, -1.898, 0.555, -1.696, -0.39461, -0.24552, 0.29019, 5.55203, 1.44543, -3.17331, 0.00485, 0.00485, 0.00485, 10.06047, 10.06047, 10.06047, 0.00485, 0.00485, 0.00485, 10.06047, 10.06047, 10.06047
13437.03611200, -0.412, -0.113, 0.255, -1.921, 0.561, -1.716, -0.40630, -0.26415, 0.30076, 5.41009, 1.28013, -3.06024, 0.00383, 0.00383, 0.00383, 9.97146, 9.97146, 9.97146, 0.00383, 0.00383, 0.00383, 9.97146, 9.97146, 9.97146
13438.03611200, -0.414, -0.112, 0.253, -1.921, 0.561, -1.716, -0.40089, -0.26287, 0.29770, 5.41009, 1.28013, -3.06024, 0.00441, 0.00441, 0.00441, 9.99146, 9.99146, 9.99146, 0.00441, 0.00441, 0.00441, 9.99146, 9.99146, 9.99146
13439.03611200, -0.413, -0.112, 0.254, -1.892, 0.554, -1.692, -0.40063, -0.26753, 0.29899, 5.35574, 1.21751, -3.01433, 0.00364, 0.00364, 0.00364, 9.85805, 9.85805, 9.85805, 0.00364, 0.00364, 0.00364, 9.85805, 9.85805, 9.85805
13440.03611200, -0.415, -0.112, 0.252, -1.892, 0.554, -1.692, -0.39528, -0.26631, 0.29597, 5.35574, 1.21751, -3.01433, 0.00423, 0.00423, 0.00423, 9.87805, 9.87805, 9.87805, 0.00423, 0.00423, 0.00423, 9.87805, 9.87805, 9.87805
13441.03611200, -0.425, -0.109, 0.243, -1.989, 0.579, -1.775, -0.39177, -0.29748, 0.29885, 5.33313, 0.82194, -2.94243, 0.00356, 0.00356, 0.00356, 9.70569, 9.70569, 9.70569, 0.00356, 0.00356, 0.00356, 9.70569, 9.70569, 9.70569
13442.03611200, -0.426, -0.109, 0.242, -1.989, 0.579, -1.775, -0.38644, -0.29666, 0.29590, 5.33313, 0.82194, -2.94243, 0.00416, 0.00416, 0.00416, 9.72569, 9.72569, 9.72569, 0.00416, 0.00416, 0.00416, 9.72569, 9.72569, 9.72569
13443.03611200, -0.422, -0.110, 0.245, -1.906, 0.559, -1.707, -0.40625, -0.30050, 0.30942, 4.99816, 0.75977, -2.72319, 0.00353, 0.00353, 0.00353, 9.52298, 9.52298, 9.52298, 0.00353, 0.00353, 0.00353, 9.52298, 9.52298, 9.52298
13444.03611200, -0.424, -0.109, 0.243, -1.906, 0.559, -1.707, -0.40125, -0.29974, 0.30670, 4.99816, 0.75977, -2.72319, 0.00413, 0.00413, 0.00413, 9.54298, 9.54298, 9.54298, 0.00413, 0.00413, 0.00413, 9.54298, 9.54298, 9.54298
13445.03611200, -0.412, -0.112, 0.253, -1.707, 0.511, -1.540, -0.40774, -0.28439, 0.30873, 4.83736, 0.96408, -2.65663, 0.00352, 0.00352, 0.00352, 9.31931, 9.31931, 9.31931, 0.00352, 0.00352, 0.00352, 9.31931, 9.31931, 9.31931
13446.03611200, -0.414, -0.111, 0.252, -1.707, 0.511, -1.540, -0.40291, -0.28342, 0.30607, 4.83736, 0.96408, -2.65663, 0.00413, 0.00413, 0.00413, 9.33931, 9.33931, 9.33931, 0.00413, 0.00413, 0.00413, 9.33931, 9.33931, 9.33931
13447.03611200, -0.407, -0.113, 0.257, -1.593, 0.484, -1.444, -0.37830, -0.27536, 0.29070, 5.12117, 1.06603, -2.83921, 0.00352, 0.00352, 0.00352, 9.10331, 9.10331, 9.10331, 0.00352, 0.00352, 0.00352, 9.10331, 9.10331, 9.10331
13448.03611200, -0.409, -0.112, 0.256, -1.593, 0.484, -1.444, -0.37318, -0.27429, 0.28786, 5.12117, 1.06603, -2.83921, 0.00413, 0.00413, 0.00413, 9.12331, 9.12331, 9.12331, 0.00413, 0.00413, 0.00413, 9.12331, 9.12331, 9.12331
13449.03611200, -0.411, -0.111, 0.253, -1.603, 0.489, -1.454, -0.36401, -0.28754, 0.28414, 5.17992, 0.85850, -2.85202, 0.00352, 0.00352, 0.00352, 8.88206, 8.88206, 8.88206, 0.00352, 0.00352, 0.00352, 8.88206, 8.88206, 8.88206
13450.03611200, -0.413, -0.111, 0.252, -1.603, 0.489, -1.454, -0.35883, -0.28668, 0.28129, 5.17992, 0.85850, -2.85202, 0.00413, 0.00413, 0.00413, 8.90206, 8.90206, 8.90206, 0.00413, 0.00413, 0.00413, 8.90206, 8.90206, 8.90206
13451.03611200, -0.417, -0.109, 0.248, -1.644, 0.502, -1.491, -0.32820, -0.30494, 0.26445, 5.54885, 0.58128, -3.05473, 0.00352, 0.00352, 0.00352, 8.66092, 8.66092, 8.66092, 0.00352, 0.00352, 0.00352, 8.66092, 8.66092, 8.66092
13452.03611200, -0.428, -0.107, 0.239, -1.775, 0.538, -1.605, -0.32475, -0.34529, 0.26912, 5.51845, -0.01082, -2.94298, 0.00319, 0.00319, 0.00319, 8.48370, 8.48370, 8.48370, 0.00319, 0.00319, 0.00319, 8.48370, 8.48370, 8.48370
13453.03611200, -0.430, -0.106, 0.237, -1.775, 0.538, -1.605, -0.31924, -0.34530, 0.26618, 5.51845, -0.01082, -2.94298, 0.00379, 0.00379, 0.00379, 8.50370, 8.50370, 8.50370, 0.00379, 0.00379, 0.00379, 8.50370, 8.50370, 8.50370
13454.03611200, -0.426, -0.107, 0.240, -1.695, 0.519, -1.540, -0.37265, -0.35856, 0.30515, 4.67297, -0.20094, -2.34172, 0.00334, 0.00334, 0.00334, 8.30316, 8.30316, 8.30316, 0.00334, 0.00334, 0.00334, 8.30316, 8.30316, 8.30316
13455.03611200, -0.428, -0.106, 0.238, -1.695, 0.519, -1.540, -0.36798, -0.35877, 0.30280, 4.67297, -0.20094, -2.34172, 0.00394, 0.00394, 0.00394, 8.32316, 8.32316, 8.32316, 0.00394, 0.00394, 0.00394, 8.32316, 8.32316, 8.32316
13456.03611200, -0.417, -0.109, 0.247, -1.526, 0.478, -1.399, -0.39319, -0.34741, 0.31717, 4.25005, -0.03731, -2.10521, 0.00342, 0.00342, 0.00342, 8.11354, 8.11354, 8.11354, 0.00342, 0.00342, 0.00342, 8.11354, 8.11354, 8.11354
13457.03611200, -0.419, -0.108, 0.245, -1.526, 0.478, -1.399, -0.38894, -0.34744, 0.31507, 4.25005, -0.03731, -2.10521, 0.00402, 0.00402, 0.00402, 8.13354, 8.13354, 8.13354, 0.00402, 0.00402, 0.00402, 8.13354, 8.13354, 8.13354
13458.03611200, -0.422, -0.107, 0.242, -1.551, 0.486, -1.423, -0.41530, -0.37624, 0.33933, 3.82379, -0.43783, -1.73802, 0.00346, 0.00346, 0.00346, 7.92351, 7.92351, 7.92351, 0.00346, 0.00346, 0.00346, 7.92351, 7.92351, 7.92351
13459.03611200, -0.424, -0.107, 0.241, -1.551, 0.486, -1.423, -0.41147, -0.37668, 0.33759, 3.82379, -0.43783, -1.73802, 0.00406, 0.00406, 0.00406, 7.94351, 7.94351, 7.94351, 0.00406, 0.00406, 0.00406, 7.94351, 7.94351, 7.94351
13460.03611200, -0.424, -0.106, 0.240, -1.536, 0.485, -1.413, -0.40155, -0.38316, 0.33151, 3.90726, -0.52046, -1.79742, 0.00348, 0.00348, 0.00348, 7.73786, 7.73786, 7.73786, 0.00348, 0.00348, 0.00348, 7.73786, 7.73786, 7.73786
13461.03611200, -0.426, -0.106, 0.239, -1.536, 0.485, -1.413, -0.39764, -0.38368, 0.32971, 3.90726, -0.52046, -1.79742, 0.00408, 0.00408, 0.00408, 7.75786, 7.75786, 7.75786, 0.00408, 0.00408, 0.00408, 7.75786, 7.75786, 7.75786
13462.03611200, -0.442, -0.101, 0.225, -1.731, 0.538, -1.583, -0.35235, -0.45257, 0.30732, 4.46284, -1.43832, -2.07389, 0.00348, 0.00348, 0.00348, 7.55897, 7.55897, 7.55897, 0.00348, 0.00348, 0.00348, 7.55897, 7.55897, 7.55897
13463.03611200, -0.444, -0.101, 0.223, -1.731, 0.538, -1.583, -0.34788, -0.45401, 0.30525, 4.46284, -1.43832, -2.07389, 0.00409, 0.00409, 0.00409, 7.57897, 7.57897, 7.57897, 0.00409, 0.00409, 0.00409, 7.57897, 7.57897, 7.57897
13464.03611200, -0.442, -0.101, 0.224, -1.694, 0.532, -1.554, -0.33840, -0.45405, 0.30010, 4.52905, -1.41990, -2.11439, 0.00349, 0.00349, 0.00349, 7.38788, 7.38788, 7.38788, 0.00349, 0.00349, 0.00349, 7.38788, 7.38788, 7.38788
13465.03611200, -0.444, -0.100, 0.222, -1.694, 0.532, -1.554, -0.33387, -0.45547, 0.29799, 4.52905, -1.41990, -2.11439, 0.00408, 0.00408, 0.00408, 7.40788, 7.40788, 7.40788, 0.00408, 0.00408, 0.00408, 7.40788, 7.40788, 7.40788
13466.03611200, -0.436, -0.102, 0.229, -1.561, 0.501, -1.443, -0.32330, -0.43393, 0.28888, 4.60707, -1.12332, -2.20478, 0.00348, 0.00348, 0.00348, 7.22491, 7.22491, 7.22491, 0.00348, 0.00348, 0.00348, 7.22491, 7.22491, 7.22491
13467.03611200, -0.437, -0.102, 0.228, -1.561, 0.501, -1.443, -0.31869, -0.43506, 0.28667, 4.60707, -1.12332, -2.20478, 0.00408, 0.00408, 0.00408, 7.24491, 7.24491, 7.24491, 0.00408, 0.00408, 0.00408, 7.24491, 7.24491, 7.24491
13468.03611200, -0.424, -0.105, 0.239, -1.371, 0.456, -1.283, -0.32706, -0.40381, 0.28950, 4.44254, -0.71306, -2.14093, 0.00348, 0.00348, 0.00348, 7.06998, 7.06998, 7.06998, 0.00348, 0.00348, 0.00348, 7.06998, 7.06998, 7.06998
13469.03611200, -0.425, -0.104, 0.238, -1.371, 0.456, -1.283, -0.32262, -0.40453, 0.28736, 4.44254, -0.71306, -2.14093, 0.00408, 0.00408, 0.00408, 7.08998, 7.08998, 7.08998, 0.00408, 0.00408, 0.00408, 7.08998, 7.08998, 7.08998
13470.03611200, -0.431, -0.102, 0.232, -1.425, 0.472, -1.333, -0.32071, -0.43659, 0.29219, 4.41106, -1.10297, -2.05421, 0.00348, 0.00348, 0.00348, 6.92281, 6.92281, 6.92281, 0.00348, 0.00348, 0.00348, 6.92281, 6.92281, 6.92281
13471.03611200, -0.432, -0.102, 0.231, -1.425, 0.472, -1.333, -0.31630, -0.43769, 0.29014, 4.41106, -1.10297, -2.05421, 0.00407, 0.00407, 0.00407, 6.94281, 6.94281, 6.94281, 0.00407, 0.00407, 0.00407, 6.94281, 6.94281, 6.94281
13472.03611200, -0.439, -0.100, 0.225, -1.486, 0.491, -1.389, -0.31987, -0.47780, 0.30168, 4.31356, -1.57927, -1.88826, 0.00347, 0.00347, 0.00347, 6.78303, 6.78303, 6.78303, 0.00347, 0.00347, 0.00347, 6.78303, 6.78303, 6.78303
13473.03611200, -0.440, -0.099, 0.224, -1.486, 0.491, -1.389, -0.31556, -0.47938, 0.29979, 4.31356, -1.57927, -1.88826, 0.00406, 0.00406, 0.00406, 6.80303, 6.80303, 6.80303, 0.00406, 0.00406, 0.00406, 6.80303, 6.80303, 6.80303
13474.03611200, -0.441, -0.099, 0.223, -1.481, 0.493, -1.387, -0.29525, -0.49207, 0.28694, 4.50536, -1.71247, -2.01964, 0.00347, 0.00347, 0.00347, 6.65024, 6.65024, 6.65024, 0.00347, 0.00347, 0.00347, 6.65024, 6.65024, 6.65024
13475.03611200, -0.444, -0.098, 0.220, -1.495, 0.500, -1.402, -0.28542, -0.51059, 0.28342, 4.56858, -1.91222, -2.03753, 0.00314, 0.00314, 0.00314, 6.54120, 6.54120, 6.54120, 0.00314, 0.00314, 0.00314, 6.54120, 6.54120, 6.54120
13476.03611200, -0.445, -0.097, 0.218, -1.495, 0.500, -1.402, -0.28086, -0.51250, 0.28138, 4.56858, -1.91222, -2.03753, 0.00372, 0.00372, 0.00372, 6.56120, 6.56120, 6.56120, 0.00372, 0.00372, 0.00372, 6.56120, 6.56120, 6.56120
13477.03611200, -0.431, -0.101, 0.231, -1.304, 0.453, -1.243, -0.32782, -0.48037, 0.30966, 3.96644, -1.51441, -1.68330, 0.00328, 0.00328, 0.00328, 6.44001, 6.44001, 6.44001, 0.00328, 0.00328, 0.00328, 6.44001, 6.44001, 6.44001
13478.03611200, -0.432, -0.100, 0.229, -1.304, 0.453, -1.243, -0.32386, -0.48188, 0.30798, 3.96644, -1.51441, -1.68330, 0.00387, 0.00387, 0.00387, 6.46001, 6.46001, 6.46001, 0.00387, 0.00387, 0.00387, 6.46001, 6.46001, 6.46001
13479.03611200, -0.422, -0.102, 0.238, -1.172, 0.422, -1.133, -0.35276, -0.46124, 0.32634, 3.58896, -1.25988, -1.45310, 0.00336, 0.00336, 0.00336, 6.33440, 6.33440, 6.33440, 0.00336, 0.00336, 0.00336, 6.33440, 6.33440, 6.33440
13480.03611200, -0.423, -0.102, 0.237, -1.172, 0.422, -1.133, -0.34917, -0.46249, 0.32488, 3.58896, -1.25988, -1.45310, 0.00394, 0.00394, 0.00394, 6.35440, 6.35440, 6.35440, 0.00394, 0.00394, 0.00394, 6.35440, 6.35440, 6.35440
13481.03611200, -0.421, -0.102, 0.238, -1.135, 0.416, -1.105, -0.35166, -0.46291, 0.32802, 3.52026, -1.25029, -1.40127, 0.00340, 0.00340, 0.00340, 6.22883, 6.22883, 6.22883, 0.00340, 0.00340, 0.00340, 6.22883, 6.22883, 6.22883
13482.03611200, -0.422, -0.102, 0.237, -1.135, 0.416, -1.105, -0.34814, -0.46416, 0.32662, 3.52026, -1.25029, -1.40127, 0.00398, 0.00398, 0.00398, 6.24883, 6.24883, 6.24883, 0.00398, 0.00398, 0.00398, 6.24883, 6.24883, 6.24883
13483.03611200, -0.419, -0.102, 0.239, -1.089, 0.408, -1.068, -0.31253, -0.45898, 0.30259, 3.87684, -1.17888, -1.65270, 0.00342, 0.00342, 0.00342, 6.12562, 6.12562, 6.12562, 0.00342, 0.00342, 0.00342, 6.12562, 6.12562, 6.12562
13484.03611200, -0.420, -0.102, 0.238, -1.089, 0.408, -1.068, -0.30865, -0.46016, 0.30094, 3.87684, -1.17888, -1.65270, 0.00400, 0.00400, 0.00400, 6.14562, 6.14562, 6.14562, 0.00400, 0.00400, 0.00400, 6.14562, 6.14562, 6.14562
13485.03611200, -0.413, -0.103, 0.244, -0.998, 0.388, -0.994, -0.32996, -0.44971, 0.31596, 3.60138, -1.05171, -1.47027, 0.00343, 0.00343, 0.00343, 6.02586, 6.02586, 6.02586, 0.00343, 0.00343, 0.00343, 6.02586, 6.02586, 6.02586
13486.03611200, -0.414, -0.103, 0.243, -0.998, 0.388, -0.994, -0.32636, -0.45076, 0.31449, 3.60138, -1.05171, -1.47027, 0.00401, 0.00401, 0.00401, 6.04586, 6.04586, 6.04586, 0.00401, 0.00401, 0.00401, 6.04586, 6.04586, 6.04586
13487.03611200, -0.415, -0.102, 0.241, -1.003, 0.393, -1.001, -0.28238, -0.46434, 0.28536, 4.03616, -1.18656, -1.76813, 0.00343, 0.00343, 0.00343, 5.92999, 5.92999, 5.92999, 0.00343, 0.00343, 0.00343, 5.92999, 5.92999, 5.92999
13488.03611200, -0.416, -0.101, 0.240, -1.003, 0.393, -1.001, -0.27835, -0.46552, 0.28359, 4.03616, -1.18656, -1.76813, 0.00401, 0.00401, 0.00401, 5.94999, 5.94999, 5.94999, 0.00401, 0.00401, 0.00401, 5.94999, 5.94999, 5.94999
13489.03611200, -0.412, -0.102, 0.243, -0.952, 0.383, -0.960, -0.27579, -0.45992, 0.28251, 4.02044, -1.11451, -1.76086, 0.00343, 0.00343, 0.00343, 5.83810, 5.83810, 5.83810, 0.00343, 0.00343, 0.00343, 5.83810, 5.83810, 5.83810
13490.03611200, -0.413, -0.102, 0.242, -0.952, 0.383, -0.960, -0.27177, -0.46103, 0.28075, 4.02044, -1.11451, -1.76086, 0.00401, 0.00401, 0.00401, 5.85810, 5.85810, 5.85810, 0.00401, 0.00401, 0.00401, 5.85810, 5.85810, 5.85810
13491.03611200, -0.413, -0.101, 0.242, -0.935, 0.382, -0.949, -0.30133, -0.47270, 0.30512, 3.66940, -1.22487, -1.48773, 0.00343, 0.00343, 0.00343, 5.75014, 5.75014, 5.75014, 0.00343, 0.00343, 0.00343, 5.75014, 5.75014, 5.75014
13492.03611200, -0.414, -0.101, 0.241, -0.935, 0.382, -0.949, -0.29766, -0.47393, 0.30363, 3.66940, -1.22487, -1.48773, 0.00401, 0.00401, 0.00401, 5.77014, 5.77014, 5.77014, 0.00401, 0.00401, 0.00401, 5.77014, 5.77014, 5.77014
13493.03611200, -0.411, -0.101, 0.243, -0.898, 0.375, -0.921, -0.30987, -0.47604, 0.31365, 3.50575, -1.23401, -1.36913, 0.00342, 0.00342, 0.00342, 5.66594, 5.66594, 5.66594, 0.00342, 0.00342, 0.00342, 5.66594, 5.66594, 5.66594
13494.03611200, -0.412, -0.101, 0.242, -0.898, 0.375, -0.921, -0.30637, -0.47727, 0.31228, 3.50575, -1.23401, -1.36913, 0.00400, 0.00400, 0.00400, 5.68594, 5.68594, 5.68594, 0.00400, 0.00400, 0.00400, 5.68594, 5.68594, 5.68594
13495.03611200, -0.413, -0.100, 0.241, -0.899, 0.379, -0.925, -0.26788, -0.49446, 0.28710, 3.86137, -1.39619, -1.61115, 0.00342, 0.00342, 0.00342, 5.58535, 5.58535, 5.58535, 0.00342, 0.00342, 0.00342, 5.58535, 5.58535, 5.58535
13496.03611200, -0.414, -0.100, 0.240, -0.899, 0.379, -0.925, -0.26402, -0.49586, 0.28549, 3.86137, -1.39619, -1.61115, 0.00400, 0.00400, 0.00400, 5.60535, 5.60535, 5.60535, 0.00400, 0.00400, 0.00400, 5.60535, 5.60535, 5.60535
13497.03611200, -0.404, -0.102, 0.247, -0.798, 0.356, -0.840, -0.28286, -0.47372, 0.29691, 3.63362, -1.16019, -1.48046, 0.00342, 0.00342, 0.00342, 5.50818, 5.50818, 5.50818, 0.00342, 0.00342, 0.00342, 5.50818, 5.50818, 5.50818
13498.03611200, -0.394, -0.104, 0.256, -0.683, 0.328, -0.745, -0.30659, -0.44925, 0.31085, 3.36092, -0.90475, -1.32680, 0.00310, 0.00310, 0.00310, 5.43990, 5.43990, 5.43990, 0.00310, 0.00310, 0.00310, 5.43990, 5.43990, 5.43990
13499.03611200, -0.394, -0.104, 0.255, -0.683, 0.328, -0.745, -0.30323, -0.45016, 0.30952, 3.36092, -0.90475, -1.32680, 0.00367, 0.00367, 0.00367, 5.45990, 5.45990, 5.45990, 0.00367, 0.00367, 0.00367, 5.45990, 5.45990, 5.45990
13500.03611200, -0.387, -0.105, 0.261, -0.605, 0.311, -0.681, -0.30916, -0.43389, 0.31382, 3.26951, -0.73568, -1.27141, 0.00324, 0.00324, 0.00324, 5.38240, 5.38240, 5.38240, 0.00324, 0.00324, 0.00324, 5.38240, 5.38240, 5.38240
13501.03611200, -0.388, -0.105, 0.260, -0.605, 0.311, -0.681, -0.30589, -0.43462, 0.31255, 3.26951, -0.73568, -1.27141, 0.00381, 0.00381, 0.00381, 5.40240, 5.40240, 5.40240, 0.00381, 0.00381, 0.00381, 5.40240, 5.40240, 5.40240
13502.03611200, -0.379, -0.107, 0.267, -0.514, 0.291, -0.606, -0.29283, -0.41302, 0.30415, 3.36464, -0.51850, -1.34074, 0.00332, 0.00332, 0.00332, 5.32089, 5.32089, 5.32089, 0.00332, 0.00332, 0.00332, 5.32089, 5.32089, 5.32089
13503.03611200, -0.380, -0.106, 0.267, -0.514, 0.291, -0.606, -0.28947, -0.41354, 0.30281, 3.36464, -0.51850, -1.34074, 0.00389, 0.00389, 0.00389, 5.34089, 5.34089, 5.34089, 0.00389, 0.00389, 0.00389, 5.34089, 5.34089, 5.34089
13504.03611200, -0.377, -0.106, 0.268, -0.484, 0.286, -0.583, -0.31230, -0.41607, 0.32109, 3.11302, -0.53780, -1.15230, 0.00336, 0.00336, 0.00336, 5.25840, 5.25840, 5.25840, 0.00336, 0.00336, 0.00336, 5.25840, 5.25840, 5.25840
13505.03611200, -0.377, -0.106, 0.268, -0.484, 0.286, -0.583, -0.30919, -0.41661, 0.31993, 3.11302, -0.53780, -1.15230, 0.00393, 0.00393, 0.00393, 5.27840, 5.27840, 5.27840, 0.00393, 0.00393, 0.00393, 5.27840, 5.27840, 5.27840
13506.03611200, -0.370, -0.108, 0.274, -0.405, 0.268, -0.518, -0.31453, -0.39899, 0.32390, 3.03280, -0.36550, -1.10375, 0.00338, 0.00338, 0.00338, 5.19660, 5.19660, 5.19660, 0.00338, 0.00338, 0.00338, 5.19660, 5.19660, 5.19660
13507.03611200, -0.370, -0.107, 0.274, -0.405, 0.268, -0.518, -0.31150, -0.39935, 0.32279, 3.03280, -0.36550, -1.10375, 0.00395, 0.00395, 0.00395, 5.21660, 5.21660, 5.21660, 0.00395, 0.00395, 0.00395, 5.21660, 5.21660, 5.21660
13508.03611200, -0.368, -0.108, 0.275, -0.378, 0.264, -0.498, -0.32872, -0.40116, 0.33507, 2.84280, -0.37901, -0.97827, 0.00339, 0.00339, 0.00339, 5.13630, 5.13630, 5.13630, 0.00339, 0.00339, 0.00339, 5.13630, 5.13630, 5.13630
13509.03611200, -0.368, -0.107, 0.275, -0.378, 0.264, -0.498, -0.32588, -0.40154, 0.33409, 2.84280, -0.37901, -0.97827, 0.00396, 0.00396, 0.00396, 5.15630, 5.15630, 5.15630, 0.00396, 0.00396, 0.00396, 5.15630, 5.15630, 5.15630
13510.03611200, -0.371, -0.106, 0.272, -0.404, 0.274, -0.524, -0.31141, -0.42082, 0.32738, 2.95064, -0.55428, -1.03145, 0.00339, 0.00339, 0.00339, 5.07787, 5.07787, 5.07787, 0.00339, 0.00339, 0.00339, 5.07787, 5.07787, 5.07787
13511.03611200, -0.371, -0.106, 0.271, -0.404, 0.274, -0.524, -0.30845, -0.42137, 0.32635, 2.95064, -0.55428, -1.03145, 0.00396, 0.00396, 0.00396, 5.09787, 5.09787, 5.09787, 0.00396, 0.00396, 0.00396, 5.09787, 5.09787, 5.09787
13512.03611200, -0.358, -0.109, 0.282, -0.276, 0.243, -0.416, -0.34149, -0.39538, 0.34459, 2.62053, -0.31077, -0.85461, 0.00340, 0.00340, 0.00340, 5.02147, 5.02147, 5.02147, 0.00340, 0.00340, 0.00340, 5.02147, 5.02147, 5.02147
13513.03611200, -0.358, -0.109, 0.282, -0.276, 0.243, -0.416, -0.33887, -0.39569, 0.34374, 2.62053, -0.31077, -0.85461, 0.00396, 0.00396, 0.00396, 5.04147, 5.04147, 5.04147, 0.00396, 0.00396, 0.00396, 5.04147, 5.04147, 5.04147
13514.03611200, -0.358, -0.108, 0.282, -0.269, 0.245, -0.413, -0.26693, -0.40653, 0.29837, 3.24964, -0.40637, -1.25856, 0.00340, 0.00340, 0.00340, 4.96711, 4.96711, 4.96711, 0.00340, 0.00340, 0.00340, 4.96711, 4.96711, 4.96711
13515.03611200, -0.358, -0.108, 0.281, -0.269, 0.245, -0.413, -0.26368, -0.40694, 0.29712, 3.24964, -0.40637, -1.25856, 0.00396, 0.00396, 0.00396, 4.98711, 4.98711, 4.98711, 0.00396, 0.00396, 0.00396, 4.98711, 4.98711, 4.98711
13516.03611200, -0.350, -0.110, 0.288, -0.191, 0.227, -0.349, -0.26677, -0.38616, 0.29979, 3.19267, -0.21605, -1.22325, 0.00339, 0.00339, 0.00339, 4.91475, 4.91475, 4.91475, 0.00339, 0.00339, 0.00339, 4.91475, 4.91475, 4.91475
13517.03611200, -0.350, -0.109, 0.288, -0.191, 0.227, -0.349, -0.26358, -0.38637, 0.29856, 3.19267, -0.21605, -1.22325, 0.00396, 0.00396, 0.00396, 4.93475, 4.93475, 4.93475, 0.00396, 0.00396, 0.00396, 4.93475, 4.93475, 4.93475
13518.03611200, -0.346, -0.110, 0.291, -0.154, 0.220, -0.320, -0.26313, -0.37749, 0.30017, 3.16828, -0.13517, -1.19807, 0.00339, 0.00339, 0.00339, 4.86433, 4.86433, 4.86433, 0.00339, 0.00339, 0.00339, 4.86433, 4.86433, 4.86433
13519.03611200, -0.355, -0.107, 0.282, -0.233, 0.244, -0.392, -0.26260, -0.41643, 0.30597, 3.14492, -0.47857, -1.13612, 0.00308, 0.00308, 0.00308, 4.81580, 4.81580, 4.81580, 0.00308, 0.00308, 0.00308, 4.81580, 4.81580, 4.81580
13520.03611200, -0.355, -0.107, 0.282, -0.233, 0.244, -0.392, -0.25946, -0.41691, 0.30484, 3.14492, -0.47857, -1.13612, 0.00364, 0.00364, 0.00364, 4.83580, 4.83580, 4.83580, 0.00364, 0.00364, 0.00364, 4.83580, 4.83580, 4.83580
13521.03611200, -0.353, -0.107, 0.283, -0.215, 0.241, -0.379, -0.28156, -0.41616, 0.32091, 2.92348, -0.46781, -0.98522, 0.00322, 0.00322, 0.00322, 4.77965, 4.77965, 4.77965, 0.00322, 0.00322, 0.00322, 4.77965, 4.77965, 4.77965
13522.03611200, -0.354, -0.107, 0.282, -0.215, 0.241, -0.379, -0.27864, -0.41662, 0.31992, 2.92348, -0.46781, -0.98522, 0.00378, 0.00378, 0.00378, 4.79965, 4.79965, 4.79965, 0.00378, 0.00378, 0.00378, 4.79965, 4.79965, 4.79965
13523.03611200, -0.345, -0.108, 0.289, -0.142, 0.224, -0.318, -0.29224, -0.39808, 0.32861, 2.77994, -0.30258, -0.90114, 0.00330, 0.00330, 0.00330, 4.73985, 4.73985, 4.73985, 0.00330, 0.00330, 0.00330, 4.73985, 4.73985, 4.73985
