time_ms, lin_x_pos, lin_y_pos, lin_z_pos, lin_x_vel, lin_y_vel, lin_z_vel, ang_h_pos, ang_p_pos, ang_s_pos, ang_h_vel, ang_p_vel, ang_s_vel, lin_x_pos_var, lin_y_pos_var, lin_z_pos_var, lin_x_vel_var, lin_y_vel_var, lin_z_vel_var, ang_h_pos_var, ang_p_pos_var, ang_s_pos_var, ang_h_vel_var, ang_p_vel_var, ang_s_vel_var
3476.26162400, -0.339, -0.191, 0.754, 10.224, -2.006, 4.793, 0.42723, -0.07524, 1.02910, 2.20259, 4.35347, -10.71457, 0.00356, 0.00356, 0.00356, 9.70569, 9.70569, 9.70569, 0.00356, 0.00356, 0.00356, 9.70569, 9.70569, 9.70569
3477.26162400, -0.329, -0.193, 0.758, 10.224, -2.006, 4.793, 0.42943, -0.07089, 1.01839, 2.20259, 4.35347, -10.71457, 0.00416, 0.00416, 0.00416, 9.72569, 9.72569, 9.72569, 0.00416, 0.00416, 0.00416, 9.72569, 9.72569, 9.72569
3478.26162400, -0.319, -0.195, 0.763, 10.211, -2.004, 4.788, 0.42967, -0.06415, 1.00897, 2.17645, 4.38519, -10.69733, 0.00353, 0.00353, 0.00353, 9.52298, 9.52298, 9.52298, 0.00353, 0.00353, 0.00353, 9.52298, 9.52298, 9.52298
3479.26162400, -0.309, -0.197, 0.768, 10.211, -2.004, 4.788, 0.43185, -0.05977, 0.99827, 2.17645, 4.38519, -10.69733, 0.00413, 0.00413, 0.00413, 9.54298, 9.54298, 9.54298, 0.00413, 0.00413, 0.00413, 9.54298, 9.54298, 9.54298
3480.26162400, -0.335, -0.192, 0.754, 9.711, -1.903, 4.532, 0.44480, -0.07823, 0.96974, 2.32727, 4.06537, -10.94701, 0.00352, 0.00352, 0.00352, 9.31931, 9.31931, 9.31931, 0.00352, 0.00352, 0.00352, 9.31931, 9.31931, 9.31931
3481.26162400, -0.325, -0.193, 0.759, 9.711, -1.903, 4.532, 0.44713, -0.07416, 0.95879, 2.32727, 4.06537, -10.94701, 0.00413, 0.00413, 0.00413, 9.33931, 9.33931, 9.33931, 0.00413, 0.00413, 0.00413, 9.33931, 9.33931, 9.33931
3482.26162400, -0.322, -0.194, 0.760, 9.610, -1.882, 4.481, 0.45023, -0.07178, 0.94796, 2.33842, 4.04125, -10.94528, 0.00352, 0.00352, 0.00352, 9.10331, 9.10331, 9.10331, 0.00352, 0.00352, 0.00352, 9.10331, 9.10331, 9.10331
3483.26162400, -0.313, -0.196, 0.764, 9.610, -1.882, 4.481, 0.45257, -0.06774, 0.93702, 2.33842, 4.04125, -10.94528, 0.00413, 0.00413, 0.00413, 9.12331, 9.12331, 9.12331, 0.00413, 0.00413, 0.00413, 9.12331, 9.12331, 9.12331
3484.26162400, -0.287, -0.201, 0.777, 9.836, -1.928, 4.600, 0.46374, -0.05602, 0.92100, 2.46651, 4.15258, -11.01889, 0.00352, 0.00352, 0.00352, 8.88206, 8.88206, 8.88206, 0.00352, 0.00352, 0.00352, 8.88206, 8.88206, 8.88206
3485.26162400, -0.278, -0.203, 0.781, 9.836, -1.928, 4.600, 0.46621, -0.05187, 0.90998, 2.46651, 4.15258, -11.01889, 0.00413, 0.00413, 0.00413, 8.90206, 8.90206, 8.90206, 0.00413, 0.00413, 0.00413, 8.90206, 8.90206, 8.90206
3486.26162400, -0.289, -0.200, 0.775, 9.526, -1.866, 4.442, 0.44660, -0.04979, 0.92003, 2.14659, 4.12250, -10.71336, 0.00352, 0.00352, 0.00352, 8.66092, 8.66092, 8.66092, 0.00352, 0.00352, 0.00352, 8.66092, 8.66092, 8.66092
3487.26162400, -0.320, -0.194, 0.759, 8.940, -1.749, 4.140, 0.42905, -0.06131, 0.92195, 1.86161, 3.89614, -10.53070, 0.00319, 0.00319, 0.00319, 8.48370, 8.48370, 8.48370, 0.00319, 0.00319, 0.00319, 8.48370, 8.48370, 8.48370
3488.26162400, -0.311, -0.196, 0.763, 8.940, -1.749, 4.140, 0.43091, -0.05742, 0.91142, 1.86161, 3.89614, -10.53070, 0.00379, 0.00379, 0.00379, 8.50370, 8.50370, 8.50370, 0.00379, 0.00379, 0.00379, 8.50370, 8.50370, 8.50370
3489.26162400, -0.329, -0.192, 0.753, 8.556, -1.671, 3.942, 0.44227, -0.07099, 0.88420, 1.99782, 3.64558, -10.77003, 0.00334, 0.00334, 0.00334, 8.30316, 8.30316, 8.30316, 0.00334, 0.00334, 0.00334, 8.30316, 8.30316, 8.30316
3490.26162400, -0.321, -0.194, 0.757, 8.556, -1.671, 3.942, 0.44427, -0.06734, 0.87343, 1.99782, 3.64558, -10.77003, 0.00394, 0.00394, 0.00394, 8.32316, 8.32316, 8.32316, 0.00394, 0.00394, 0.00394, 8.32316, 8.32316, 8.32316
3491.26162400, -0.335, -0.191, 0.749, 8.232, -1.607, 3.776, 0.42753, -0.06909, 0.87824, 1.73259, 3.56922, -10.54961, 0.00342, 0.00342, 0.00342, 8.11354, 8.11354, 8.11354, 0.00342, 0.00342, 0.00342, 8.11354, 8.11354, 8.11354
3492.26162400, -0.327, -0.193, 0.753, 8.232, -1.607, 3.776, 0.42926, -0.06552, 0.86769, 1.73259, 3.56922, -10.54961, 0.00402, 0.00402, 0.00402, 8.13354, 8.13354, 8.13354, 0.00402, 0.00402, 0.00402, 8.13354, 8.13354, 8.13354
3493.26162400, -0.341, -0.190, 0.745, 7.920, -1.544, 3.616, 0.41875, -0.06914, 0.86625, 1.56221, 3.46908, -10.42273, 0.00346, 0.00346, 0.00346, 7.92351, 7.92351, 7.92351, 0.00346, 0.00346, 0.00346, 7.92351, 7.92351, 7.92351
3494.26162400, -0.333, -0.191, 0.749, 7.920, -1.544, 3.616, 0.42032, -0.06567, 0.85583, 1.56221, 3.46908, -10.42273, 0.00406, 0.00406, 0.00406, 7.94351, 7.94351, 7.94351, 0.00406, 0.00406, 0.00406, 7.94351, 7.94351, 7.94351
3495.26162400, -0.385, -0.181, 0.721, 7.098, -1.379, 3.191, 0.39739, -0.09394, 0.85950, 1.22720, 3.03505, -10.22983, 0.00348, 0.00348, 0.00348, 7.73786, 7.73786, 7.73786, 0.00348, 0.00348, 0.00348, 7.73786, 7.73786, 7.73786
3496.26162400, -0.378, -0.182, 0.725, 7.098, -1.379, 3.191, 0.39861, -0.09090, 0.84928, 1.22720, 3.03505, -10.22983, 0.00408, 0.00408, 0.00408, 7.75786, 7.75786, 7.75786, 0.00408, 0.00408, 0.00408, 7.75786, 7.75786, 7.75786
3497.26162400, -0.371, -0.184, 0.728, 7.098, -1.379, 3.191, 0.39984, -0.08787, 0.83905, 1.22720, 3.03505, -10.22983, 0.00470, 0.00470, 0.00470, 7.77786, 7.77786, 7.77786, 0.00470, 0.00470, 0.00470, 7.77786, 7.77786, 7.77786
3498.26162400, -0.364, -0.185, 0.731, 7.098, -1.379, 3.191, 0.40107, -0.08483, 0.82882, 1.22720, 3.03505, -10.22983, 0.00533, 0.00533, 0.00533, 7.79786, 7.79786, 7.79786, 0.00533, 0.00533, 0.00533, 7.79786, 7.79786, 7.79786
3499.26162400, -0.382, -0.181, 0.721, 6.764, -1.311, 3.020, 0.38985, -0.08914, 0.82818, 1.06361, 2.93852, -10.10372, 0.00408, 0.00408, 0.00408, 7.48861, 7.48861, 7.48861, 0.00408, 0.00408, 0.00408, 7.48861, 7.48861, 7.48861
3500.26162400, -0.375, -0.182, 0.724, 6.764, -1.311, 3.020, 0.39092, -0.08620, 0.81807, 1.06361, 2.93852, -10.10372, 0.00469, 0.00469, 0.00469, 7.50861, 7.50861, 7.50861, 0.00469, 0.00469, 0.00469, 7.50861, 7.50861, 7.50861
3501.26162400, -0.346, -0.188, 0.739, 7.056, -1.370, 3.174, 0.40882, -0.06945, 0.79502, 1.28067, 3.11658, -10.27067, 0.00378, 0.00378, 0.00378, 7.27290, 7.27290, 7.27290, 0.00378, 0.00378, 0.00378, 7.27290, 7.27290, 7.27290
3502.26162400, -0.339, -0.190, 0.742, 7.056, -1.370, 3.174, 0.41010, -0.06633, 0.78475, 1.28067, 3.11658, -10.27067, 0.00439, 0.00439, 0.00439, 7.29290, 7.29290, 7.29290, 0.00439, 0.00439, 0.00439, 7.29290, 7.29290, 7.29290
3503.26162400, -0.369, -0.184, 0.726, 6.589, -1.275, 2.933, 0.39576, -0.07906, 0.78263, 1.08306, 2.91615, -10.16756, 0.00364, 0.00364, 0.00364, 7.09308, 7.09308, 7.09308, 0.00364, 0.00364, 0.00364, 7.09308, 7.09308, 7.09308
3504.26162400, -0.362, -0.185, 0.729, 6.589, -1.275, 2.933, 0.39684, -0.07614, 0.77246, 1.08306, 2.91615, -10.16756, 0.00424, 0.00424, 0.00424, 7.11308, 7.11308, 7.11308, 0.00424, 0.00424, 0.00424, 7.11308, 7.11308, 7.11308
3505.26162400, -0.385, -0.180, 0.717, 6.223, -1.200, 2.743, 0.40984, -0.09668, 0.74500, 1.23096, 2.62500, -10.38230, 0.00356, 0.00356, 0.00356, 6.93388, 6.93388, 6.93388, 0.00356, 0.00356, 0.00356, 6.93388, 6.93388, 6.93388
3506.26162400, -0.379, -0.181, 0.720, 6.223, -1.200, 2.743, 0.41107, -0.09405, 0.73462, 1.23096, 2.62500, -10.38230, 0.00415, 0.00415, 0.00415, 6.95388, 6.95388, 6.95388, 0.00415, 0.00415, 0.00415, 6.95388, 6.95388, 6.95388
3507.26162400, -0.386, -0.180, 0.716, 6.056, -1.166, 2.657, 0.40564, -0.09426, 0.73039, 1.14981, 2.59040, -10.30723, 0.00351, 0.00351, 0.00351, 6.78826, 6.78826, 6.78826, 0.00351, 0.00351, 0.00351, 6.78826, 6.78826, 6.78826
3508.26162400, -0.380, -0.181, 0.718, 6.056, -1.166, 2.657, 0.40679, -0.09167, 0.72008, 1.14981, 2.59040, -10.30723, 0.00411, 0.00411, 0.00411, 6.80826, 6.80826, 6.80826, 0.00411, 0.00411, 0.00411, 6.80826, 6.80826, 6.80826
3509.26162400, -0.398, -0.177, 0.708, 5.767, -1.108, 2.508, 0.40869, -0.10390, 0.70411, 1.15872, 2.41292, -10.37508, 0.00349, 0.00349, 0.00349, 6.65264, 6.65264, 6.65264, 0.00349, 0.00349, 0.00349, 6.65264, 6.65264, 6.65264
3510.26162400, -0.392, -0.178, 0.711, 5.767, -1.108, 2.508, 0.40984, -0.10149, 0.69374, 1.15872, 2.41292, -10.37508, 0.00408, 0.00408, 0.00408, 6.67264, 6.67264, 6.67264, 0.00408, 0.00408, 0.00408, 6.67264, 6.67264, 6.67264
3511.26162400, -0.387, -0.179, 0.713, 5.767, -1.108, 2.508, 0.41100, -0.09908, 0.68336, 1.15872, 2.41292, -10.37508, 0.00468, 0.00468, 0.00468, 6.69264, 6.69264, 6.69264, 0.00468, 0.00468, 0.00468, 6.69264, 6.69264, 6.69264
3512.26162400, -0.381, -0.180, 0.716, 5.767, -1.108, 2.508, 0.41216, -0.09666, 0.67299, 1.15872, 2.41292, -10.37508, 0.00530, 0.00530, 0.00530, 6.71264, 6.71264, 6.71264, 0.00530, 0.00530, 0.00530, 6.71264, 6.71264, 6.71264
3513.26162400, -0.375, -0.182, 0.718, 5.767, -1.108, 2.508, 0.41332, -0.09425, 0.66261, 1.15872, 2.41292, -10.37508, 0.00593, 0.00593, 0.00593, 6.73264, 6.73264, 6.73264, 0.00593, 0.00593, 0.00593, 6.73264, 6.73264, 6.73264
3514.26162400, -0.369, -0.183, 0.721, 5.767, -1.108, 2.508, 0.41448, -0.09184, 0.65224, 1.15872, 2.41292, -10.37508, 0.00657, 0.00657, 0.00657, 6.75264, 6.75264, 6.75264, 0.00657, 0.00657, 0.00657, 6.75264, 6.75264, 6.75264
3515.26162400, -0.364, -0.184, 0.723, 5.767, -1.108, 2.508, 0.41564, -0.08942, 0.64186, 1.15872, 2.41292, -10.37508, 0.00723, 0.00723, 0.00723, 6.77264, 6.77264, 6.77264, 0.00723, 0.00723, 0.00723, 6.77264, 6.77264, 6.77264
3516.26162400, -0.348, -0.187, 0.731, 5.881, -1.129, 2.570, 0.40327, -0.06564, 0.64539, 1.00680, 2.65297, -10.21896, 0.00480, 0.00480, 0.00480, 6.40116, 6.40116, 6.40116, 0.00480, 0.00480, 0.00480, 6.40116, 6.40116, 6.40116
3517.26162400, -0.342, -0.188, 0.734, 5.881, -1.129, 2.570, 0.40427, -0.06298, 0.63517, 1.00680, 2.65297, -10.21896, 0.00541, 0.00541, 0.00541, 6.42116, 6.42116, 6.42116, 0.00541, 0.00541, 0.00541, 6.42116, 6.42116, 6.42116
3518.26162400, -0.351, -0.186, 0.729, 5.717, -1.096, 2.485, 0.37756, -0.05491, 0.64802, 0.70066, 2.71287, -9.96418, 0.00410, 0.00410, 0.00410, 6.20410, 6.20410, 6.20410, 0.00410, 0.00410, 0.00410, 6.20410, 6.20410, 6.20410
3519.26162400, -0.345, -0.187, 0.731, 5.717, -1.096, 2.485, 0.37826, -0.05219, 0.63806, 0.70066, 2.71287, -9.96418, 0.00469, 0.00469, 0.00469, 6.22410, 6.22410, 6.22410, 0.00469, 0.00469, 0.00469, 6.22410, 6.22410, 6.22410
3520.26162400, -0.356, -0.185, 0.725, 5.539, -1.059, 2.392, 0.37384, -0.05432, 0.62883, 0.64491, 2.66028, -9.95616, 0.00377, 0.00377, 0.00377, 6.06285, 6.06285, 6.06285, 0.00377, 0.00377, 0.00377, 6.06285, 6.06285, 6.06285
3521.26162400, -0.350, -0.186, 0.728, 5.539, -1.059, 2.392, 0.37448, -0.05166, 0.61887, 0.64491, 2.66028, -9.95616, 0.00436, 0.00436, 0.00436, 6.08285, 6.08285, 6.08285, 0.00436, 0.00436, 0.00436, 6.08285, 6.08285, 6.08285
3522.26162400, -0.227, -0.211, 0.793, 6.805, -1.317, 3.062, 0.48535, -0.04491, 0.49918, 1.82630, 2.70404, -11.13234, 0.00361, 0.00361, 0.00361, 5.94752, 5.94752, 5.94752, 0.00361, 0.00361, 0.00361, 5.94752, 5.94752, 5.94752
3523.26162400, -0.220, -0.212, 0.796, 6.805, -1.317, 3.062, 0.48717, -0.04221, 0.48805, 1.82630, 2.70404, -11.13234, 0.00419, 0.00419, 0.00419, 5.96752, 5.96752, 5.96752, 0.00419, 0.00419, 0.00419, 5.96752, 5.96752, 5.96752
3524.26162400, -0.107, -0.235, 0.855, 7.927, -1.547, 3.659, 0.54348, -0.00414, 0.42835, 2.40206, 3.07783, -11.64560, 0.00352, 0.00352, 0.00352, 5.84631, 5.84631, 5.84631, 0.00352, 0.00352, 0.00352, 5.84631, 5.84631, 5.84631
3525.26162400, -0.099, -0.237, 0.859, 7.927, -1.547, 3.659, 0.54588, -0.00106, 0.41671, 2.40206, 3.07783, -11.64560, 0.00410, 0.00410, 0.00410, 5.86631, 5.86631, 5.86631, 0.00410, 0.00410, 0.00410, 5.86631, 5.86631, 5.86631
3526.26162400, -0.152, -0.226, 0.830, 7.292, -1.415, 3.324, 0.51561, -0.00629, 0.43620, 2.06143, 2.99117, -11.32105, 0.00348, 0.00348, 0.00348, 5.75387, 5.75387, 5.75387, 0.00348, 0.00348, 0.00348, 5.75387, 5.75387, 5.75387
3527.26162400, -0.145, -0.227, 0.834, 7.292, -1.415, 3.324, 0.51767, -0.00330, 0.42488, 2.06143, 2.99117, -11.32105, 0.00405, 0.00405, 0.00405, 5.77387, 5.77387, 5.77387, 0.00405, 0.00405, 0.00405, 5.77387, 5.77387, 5.77387
3528.26162400, -0.235, -0.209, 0.786, 6.291, -1.209, 2.794, 0.48464, -0.04201, 0.43635, 1.70053, 2.56234, -11.08662, 0.00345, 0.00345, 0.00345, 5.66757, 5.66757, 5.66757, 0.00345, 0.00345, 0.00345, 5.66757, 5.66757, 5.66757
3529.26162400, -0.228, -0.210, 0.788, 6.291, -1.209, 2.794, 0.48634, -0.03945, 0.42526, 1.70053, 2.56234, -11.08662, 0.00403, 0.00403, 0.00403, 5.68757, 5.68757, 5.68757, 0.00403, 0.00403, 0.00403, 5.68757, 5.68757, 5.68757
3530.26162400, -0.265, -0.202, 0.769, 5.857, -1.119, 2.566, 0.45841, -0.04195, 0.44145, 1.39984, 2.51094, -10.80984, 0.00344, 0.00344, 0.00344, 5.58602, 5.58602, 5.58602, 0.00344, 0.00344, 0.00344, 5.58602, 5.58602, 5.58602
3531.26162400, -0.259, -0.203, 0.771, 5.857, -1.119, 2.566, 0.45981, -0.03944, 0.43064, 1.39984, 2.51094, -10.80984, 0.00401, 0.00401, 0.00401, 5.60602, 5.60602, 5.60602, 0.00401, 0.00401, 0.00401, 5.60602, 5.60602, 5.60602
3532.26162400, -0.278, -0.199, 0.761, 5.608, -1.069, 2.437, 0.42724, -0.03134, 0.45437, 1.05957, 2.56689, -10.46379, 0.00343, 0.00343, 0.00343, 5.50843, 5.50843, 5.50843, 0.00343, 0.00343, 0.00343, 5.50843, 5.50843, 5.50843
3533.26162400, -0.301, -0.195, 0.748, 5.318, -1.009, 2.283, 0.40751, -0.03397, 0.45785, 0.85261, 2.51517, -10.32504, 0.00311, 0.00311, 0.00311, 5.44000, 5.44000, 5.44000, 0.00311, 0.00311, 0.00311, 5.44000, 5.44000, 5.44000
3534.26162400, -0.296, -0.196, 0.750, 5.318, -1.009, 2.283, 0.40837, -0.03146, 0.44752, 0.85261, 2.51517, -10.32504, 0.00368, 0.00368, 0.00368, 5.46000, 5.46000, 5.46000, 0.00368, 0.00368, 0.00368, 5.46000, 5.46000, 5.46000
3535.26162400, -0.334, -0.188, 0.729, 4.891, -0.920, 2.056, 0.40142, -0.05171, 0.43541, 0.77584, 2.29118, -10.34264, 0.00325, 0.00325, 0.00325, 5.38246, 5.38246, 5.38246, 0.00325, 0.00325, 0.00325, 5.38246, 5.38246, 5.38246
3536.26162400, -0.329, -0.188, 0.731, 4.891, -0.920, 2.056, 0.40219, -0.04942, 0.42506, 0.77584, 2.29118, -10.34264, 0.00382, 0.00382, 0.00382, 5.40246, 5.40246, 5.40246, 0.00382, 0.00382, 0.00382, 5.40246, 5.40246, 5.40246
3537.26162400, -0.370, -0.180, 0.709, 4.446, -0.827, 1.819, 0.41060, -0.08592, 0.39263, 0.85002, 1.91423, -10.55736, 0.00332, 0.00332, 0.00332, 5.32094, 5.32094, 5.32094, 0.00332, 0.00332, 0.00332, 5.32094, 5.32094, 5.32094
3538.26162400, -0.366, -0.181, 0.711, 4.446, -0.827, 1.819, 0.41145, -0.08400, 0.38207, 0.85002, 1.91423, -10.55736, 0.00389, 0.00389, 0.00389, 5.34094, 5.34094, 5.34094, 0.00389, 0.00389, 0.00389, 5.34094, 5.34094, 5.34094
3539.26162400, -0.377, -0.178, 0.705, 4.300, -0.796, 1.741, 0.42608, -0.09942, 0.35196, 0.98231, 1.74780, -10.74507, 0.00336, 0.00336, 0.00336, 5.25848, 5.25848, 5.25848, 0.00336, 0.00336, 0.00336, 5.25848, 5.25848, 5.25848
3540.26162400, -0.372, -0.179, 0.706, 4.300, -0.796, 1.741, 0.42706, -0.09767, 0.34122, 0.98231, 1.74780, -10.74507, 0.00393, 0.00393, 0.00393, 5.27848, 5.27848, 5.27848, 0.00393, 0.00393, 0.00393, 5.27848, 5.27848, 5.27848
3541.26162400, -0.368, -0.180, 0.708, 4.300, -0.796, 1.741, 0.42804, -0.09593, 0.33047, 0.98231, 1.74780, -10.74507, 0.00451, 0.00451, 0.00451, 5.29848, 5.29848, 5.29848, 0.00451, 0.00451, 0.00451, 5.29848, 5.29848, 5.29848
3542.26162400, -0.364, -0.181, 0.710, 4.300, -0.796, 1.741, 0.42903, -0.09418, 0.31973, 0.98231, 1.74780, -10.74507, 0.00510, 0.00510, 0.00510, 5.31848, 5.31848, 5.31848, 0.00510, 0.00510, 0.00510, 5.31848, 5.31848, 5.31848
3543.26162400, -0.210, -0.212, 0.792, 5.702, -1.081, 2.490, 0.60390, -0.14378, 0.10974, 2.61058, 1.26701, -12.61067, 0.00395, 0.00395, 0.00395, 5.18444, 5.18444, 5.18444, 0.00395, 0.00395, 0.00395, 5.18444, 5.18444, 5.18444
3544.26162400, -0.204, -0.213, 0.794, 5.702, -1.081, 2.490, 0.60651, -0.14251, 0.09713, 2.61058, 1.26701, -12.61067, 0.00453, 0.00453, 0.00453, 5.20444, 5.20444, 5.20444, 0.00453, 0.00453, 0.00453, 5.20444, 5.20444, 5.20444
3545.26162400, -0.136, -0.226, 0.830, 6.279, -1.197, 2.798, 0.73911, -0.22239, -0.09721, 3.81346, 0.51611, -14.29231, 0.00368, 0.00368, 0.00368, 5.10136, 5.10136, 5.10136, 0.00368, 0.00368, 0.00368, 5.10136, 5.10136, 5.10136
3546.26162400, -0.130, -0.228, 0.833, 6.279, -1.197, 2.798, 0.74293, -0.22187, -0.11150, 3.81346, 0.51611, -14.29231, 0.00425, 0.00425, 0.00425, 5.12136, 5.12136, 5.12136, 0.00425, 0.00425, 0.00425, 5.12136, 5.12136, 5.12136
3547.26162400, -0.092, -0.235, 0.852, 6.562, -1.252, 2.949, 0.82899, -0.27445, -0.24387, 4.56631, 0.03013, -15.37314, 0.00354, 0.00354, 0.00354, 5.03306, 5.03306, 5.03306, 0.00354, 0.00354, 0.00354, 5.03306, 5.03306, 5.03306
3548.26162400, -0.086, -0.236, 0.855, 6.562, -1.252, 2.949, 0.83355, -0.27442, -0.25925, 4.56631, 0.03013, -15.37314, 0.00411, 0.00411, 0.00411, 5.05306, 5.05306, 5.05306, 0.00411, 0.00411, 0.00411, 5.05306, 5.05306, 5.05306
3549.26162400, 0.066, -0.268, 0.937, 7.876, -1.527, 3.662, 0.81110, -0.16811, -0.21025, 4.32154, 0.99292, -14.79003, 0.00347, 0.00347, 0.00347, 4.97283, 4.97283, 4.97283, 0.00347, 0.00347, 0.00347, 4.97283, 4.97283, 4.97283
3550.26162400, 0.074, -0.269, 0.940, 7.876, -1.527, 3.662, 0.81542, -0.16712, -0.22504, 4.32154, 0.99292, -14.79003, 0.00404, 0.00404, 0.00404, 4.99283, 4.99283, 4.99283, 0.00404, 0.00404, 0.00404, 4.99283, 4.99283, 4.99283
3551.26162400, -0.046, -0.244, 0.876, 6.736, -1.291, 3.052, 0.72113, -0.15038, -0.12162, 3.43711, 1.13407, -13.72984, 0.00344, 0.00344, 0.00344, 4.91756, 4.91756, 4.91756, 0.00344, 0.00344, 0.00344, 4.91756, 4.91756, 4.91756
3552.26162400, -0.039, -0.246, 0.879, 6.736, -1.291, 3.052, 0.72457, -0.14925, -0.13535, 3.43711, 1.13407, -13.72984, 0.00400, 0.00400, 0.00400, 4.93756, 4.93756, 4.93756, 0.00400, 0.00400, 0.00400, 4.93756, 4.93756, 4.93756
3553.26162400, -0.032, -0.247, 0.882, 6.736, -1.291, 3.052, 0.72800, -0.14812, -0.14908, 3.43711, 1.13407, -13.72984, 0.00458, 0.00458, 0.00458, 4.95756, 4.95756, 4.95756, 0.00458, 0.00458, 0.00458, 4.95756, 4.95756, 4.95756
3554.26162400, -0.025, -0.248, 0.885, 6.736, -1.291, 3.052, 0.73144, -0.14698, -0.16281, 3.43711, 1.13407, -13.72984, 0.00517, 0.00517, 0.00517, 4.97756, 4.97756, 4.97756, 0.00517, 0.00517, 0.00517, 4.97756, 4.97756, 4.97756
3555.26162400, -0.019, -0.250, 0.888, 6.736, -1.291, 3.052, 0.73488, -0.14585, -0.17654, 3.43711, 1.13407, -13.72984, 0.00576, 0.00576, 0.00576, 4.99756, 4.99756, 4.99756, 0.00576, 0.00576, 0.00576, 4.99756, 4.99756, 4.99756
3556.26162400, -0.142, -0.224, 0.821, 5.600, -1.057, 2.444, 0.57425, -0.09585, -0.00133, 2.00500, 1.56057, -12.08063, 0.00422, 0.00422, 0.00422, 4.85425, 4.85425, 4.85425, 0.00422, 0.00422, 0.00422, 4.85425, 4.85425, 4.85425
