time_ms, meas_time_ms, frame_id, lin_x_m, lin_y_m, lin_z_m, ang_h_rad, ang_p_rad, ang_s_rad, disc_index, player
15634.37375200, 15633.49618400, 8166, -0.248, -0.074, 0.461, -0.30930, -0.13432, -1.37318, 6, 1, 1
15636.37375200, 15635.41078400, 8167, -0.255, -0.089, 0.480, -0.26524, -0.17154, -1.37925, 6, 1, 1
15637.37375200, 15637.32567200, 8168, -0.247, -0.079, 0.465, -0.30320, -0.14490, -1.38059, 6, 1, 1
15639.37375200, 15639.23983200, 8169, -0.242, -0.074, 0.458, -0.34212, -0.14993, -1.38920, 6, 1, 1
15641.37375200, 15641.15472800, 8170, -0.245, -0.082, 0.467, -0.33381, -0.17955, -1.39526, 6, 1, 1
15643.37375200, 15643.06845600, 8171, -0.244, -0.084, 0.470, -0.33510, -0.19195, -1.40028, 6, 1, 1
15645.37375200, 15644.98364800, 8172, -0.235, -0.072, 0.452, -0.30313, -0.10667, -1.38607, 6, 1, 1
15647.37375200, 15646.89804800, 8173, -0.233, -0.072, 0.452, -0.32692, -0.12127, -1.39469, 6, 1, 1
15649.37375200, 15648.81196800, 8174, -0.231, -0.073, 0.452, -0.30446, -0.11424, -1.39410, 6, 1, 1
15651.37375200, 15650.72664800, 8175, -0.231, -0.076, 0.456, -0.31949, -0.14037, -1.40478, 6, 1, 1
15653.37375200, 15652.64121600, 8176, -0.238, -0.090, 0.474, -0.23860, -0.14016, -1.39813, 6, 1, 1
15655.37375200, 15654.55551200, 8177, -0.229, -0.079, 0.457, -0.27118, -0.11080, -1.39810, 6, 1, 1
15657.37375200, 15656.46986400, 8178, -0.237, -0.095, 0.479, -0.23260, -0.15681, -1.40725, 6, 1, 1
15659.37375200, 15658.38453600, 8179, -0.229, -0.085, 0.465, -0.29175, -0.16075, -1.41663, 6, 1, 1
15660.37375200, 15660.29883200, 8180, -0.225, -0.082, 0.460, -0.33389, -0.17207, -1.42807, 6, 1, 1
15662.37375200, 15662.21343200, 8181, -0.225, -0.086, 0.465, -0.33220, -0.18547, -1.43158, 6, 1, 1
15664.37375200, 15664.12748800, 8182, -0.228, -0.094, 0.474, -0.27948, -0.18255, -1.42914, 6, 1, 1
15666.37375200, 15666.04270400, 8183, -0.217, -0.079, 0.453, -0.30100, -0.13569, -1.42727, 6, 1, 1
15668.37375200, 15667.95648800, 8184, -0.219, -0.086, 0.461, -0.28524, -0.14867, -1.43042, 6, 1, 1
15670.37375200, 15669.87180800, 8185, -0.221, -0.091, 0.468, -0.26407, -0.15930, -1.43527, 6, 1, 1
15672.37375200, 15671.78604800, 8186, -0.210, -0.078, 0.449, -0.30992, -0.12213, -1.43632, 6, 1, 1
15674.37375200, 15673.70067200, 8187, -0.208, -0.078, 0.448, -0.30020, -0.12177, -1.43826, 6, 1, 1
15676.37375200, 15675.61467200, 8188, -0.216, -0.094, 0.469, -0.25668, -0.16165, -1.44225, 6, 1, 1
15678.37375200, 15677.52948800, 8189, -0.220, -0.102, 0.481, -0.23752, -0.18329, -1.44762, 6, 1, 1
15680.37375200, 15679.44367200, 8190, -0.210, -0.090, 0.463, -0.32816, -0.18507, -1.46006, 6, 1, 1
15681.37375200, 15681.35764800, 8191, -0.207, -0.088, 0.459, -0.27507, -0.14635, -1.45143, 6, 1, 1
15683.37375200, 15683.27302400, 8192, -0.208, -0.094, 0.467, -0.31501, -0.20141, -1.46918, 6, 1, 1
15685.37375200, 15685.18661600, 8193, -0.215, -0.106, 0.484, -0.27476, -0.22055, -1.47299, 6, 1, 1
15687.37375200, 15687.10180800, 8194, -0.202, -0.090, 0.459, -0.30981, -0.17370, -1.47058, 6, 1, 1
15689.37375200, 15689.01572800, 8195, -0.195, -0.082, 0.448, -0.34880, -0.16347, -1.47430, 6, 1, 1
15691.37375200, 15690.93067200, 8196, -0.198, -0.089, 0.458, -0.26969, -0.14872, -1.46650, 6, 1, 1
15693.37375200, 15692.84518400, 8197, -0.200, -0.096, 0.467, -0.25886, -0.16943, -1.47325, 6, 1, 1
15695.37375200, 15694.75959200, 8198, -0.200, -0.098, 0.469, -0.29268, -0.19543, -1.48440, 6, 1, 1
15697.37375200, 15696.67370400, 8199, -0.191, -0.087, 0.453, -0.29916, -0.15107, -1.48001, 6, 1, 1
15699.37375200, 15698.58856800, 8200, -0.188, -0.086, 0.451, -0.30839, -0.15539, -1.48416, 6, 1, 1
15701.37375200, 15700.50270400, 8201, -0.196, -0.101, 0.472, -0.23813, -0.17505, -1.48322, 6, 1, 1
15703.37375200, 15702.41767200, 8202, -0.192, -0.098, 0.466, -0.27040, -0.18104, -1.49297, 6, 1, 1
15704.37375200, 15704.33148800, 8203, -0.186, -0.092, 0.458, -0.29230, -0.16805, -1.49648, 6, 1, 1
15706.37375200, 15706.24564800, 8204, -0.190, -0.101, 0.469, -0.27738, -0.19189, -1.50309, 6, 1, 1
15708.37375200, 15708.16086400, 8205, -0.183, -0.093, 0.457, -0.27695, -0.16514, -1.50067, 6, 1, 1
15710.37375200, 15710.07461600, 8206, -0.185, -0.099, 0.466, -0.25947, -0.17711, -1.50203, 6, 1, 1
15712.37375200, 15711.98956800, 8207, -0.189, -0.107, 0.476, -0.26197, -0.20533, -1.51516, 6, 1, 1
15714.37375200, 15713.90392000, 8208, -0.185, -0.105, 0.473, -0.23337, -0.17537, -1.50657, 6, 1, 1
15716.37375200, 15715.81853600, 8209, -0.165, -0.078, 0.435, -0.27373, -0.09814, -1.49756, 6, 1, 1
15718.37375200, 15717.73264800, 8210, -0.169, -0.087, 0.447, -0.32208, -0.16723, -1.52081, 6, 1, 1
15720.37375200, 15719.64770400, 8211, -0.177, -0.100, 0.465, -0.23581, -0.15975, -1.51409, 6, 1, 1
15722.37375200, 15721.56186400, 8212, -0.169, -0.093, 0.453, -0.29422, -0.16438, -1.52689, 6, 1, 1
15724.37375200, 15723.47667200, 8213, -0.156, -0.076, 0.429, -0.33885, -0.12920, -1.52901, 6, 1, 1
15726.37375200, 15725.39043200, 8214, -0.159, -0.084, 0.440, -0.24338, -0.09792, -1.51303, 6, 1, 1
15727.37375200, 15727.30480800, 8215, -0.175, -0.108, 0.474, -0.26395, -0.21163, -1.54136, 6, 1, 1
15729.37375200, 15729.21956800, 8216, -0.167, -0.100, 0.461, -0.24673, -0.16138, -1.53270, 6, 1, 1
15731.37375200, 15731.13388800, 8217, -0.159, -0.091, 0.448, -0.25635, -0.13569, -1.52921, 6, 1, 1
15733.37375200, 15733.04867200, 8218, -0.161, -0.097, 0.456, -0.29518, -0.18944, -1.55343, 6, 1, 1
15735.37375200, 15734.96256800, 8219, -0.150, -0.084, 0.437, -0.30337, -0.13828, -1.54808, 6, 1, 1
15737.37375200, 15736.87704800, 8220, -0.143, -0.077, 0.428, -0.35126, -0.13432, -1.55770, 6, 1, 1
15739.37375200, 15738.79216000, 8221, -0.149, -0.088, 0.442, -0.26034, -0.12120, -1.54448, 6, 1, 1
15741.37375200, 15740.70656800, 8222, -0.155, -0.099, 0.458, -0.24682, -0.16258, -1.55208, 6, 1, 1
15743.37375200, 15742.62080800, 8223, -0.159, -0.107, 0.468, -0.24726, -0.19599, -1.56296, 6, 1, 1
15745.37375200, 15744.53570400, 8224, -0.149, -0.096, 0.453, -0.27639, -0.17431, -1.56553, 6, 1, 1
15747.37375200, 15746.44983200, 8225, -0.154, -0.105, 0.464, -0.28609, -0.20497, -1.57660, 6, 1, 1
15748.37375200, 15748.36467200, 8226, -0.146, -0.096, 0.453, -0.23708, -0.15216, -1.56197, 6, 1, 1
15750.37375200, 15750.27888800, 8227, -0.135, -0.083, 0.434, -0.30749, -0.14310, -1.57505, 6, 1, 1
15752.37375200, 15752.19356800, 8228, -0.161, -0.122, 0.488, -0.22812, -0.24137, -1.58553, 6, 1, 1
15754.37375200, 15754.10770400, 8229, -0.155, -0.117, 0.480, -0.21526, -0.20608, -1.57927, 6, 1, 1
15756.37375200, 15756.02245600, 8230, -0.138, -0.095, 0.449, -0.26210, -0.16166, -1.57837, 6, 1, 1
15758.37375200, 15757.93672800, 8231, -0.131, -0.088, 0.439, -0.28063, -0.14776, -1.58359, 6, 1, 1
15760.37375200, 15759.85086400, 8232, -0.146, -0.112, 0.472, -0.25324, -0.22139, -1.59607, 6, 1, 1
15762.37375200, 15761.76529600, 8233, -0.131, -0.093, 0.445, -0.24272, -0.13918, -1.58232, 6, 1, 1
15764.37375200, 15763.67948800, 8234, -0.154, -0.126, 0.492, -0.21106, -0.23853, -1.60129, 6, 1, 1
15766.37375200, 15765.59488800, 8235, -0.135, -0.104, 0.460, -0.24201, -0.18494, -1.59687, 6, 1, 1
15768.37375200, 15767.50851200, 8236, -0.135, -0.106, 0.463, -0.26979, -0.21387, -1.61153, 6, 1, 1
15770.37375200, 15769.42383200, 8237, -0.123, -0.093, 0.444, -0.31489, -0.18748, -1.61574, 6, 1, 1
15771.37375200, 15771.33804800, 8238, -0.125, -0.097, 0.449, -0.30340, -0.19282, -1.61936, 6, 1, 1
15773.37375200, 15773.25192000, 8239, -0.133, -0.110, 0.468, -0.28425, -0.23673, -1.62702, 6, 1, 1
15775.37375200, 15775.16678400, 8240, -0.128, -0.105, 0.461, -0.26081, -0.20529, -1.62120, 6, 1, 1
15777.37375200, 15777.08156800, 8241, -0.128, -0.108, 0.465, -0.26059, -0.21342, -1.62627, 6, 1, 1
15779.37375200, 15778.99556800, 8242, -0.108, -0.084, 0.429, -0.29883, -0.13878, -1.62100, 6, 1, 1
15781.37375200, 15780.91053600, 8243, -0.116, -0.097, 0.448, -0.28540, -0.18355, -1.62940, 6, 1, 1
15783.37375200, 15782.82464800, 8244, -0.114, -0.096, 0.446, -0.28385, -0.18285, -1.63363, 6, 1, 1
15785.37375200, 15784.73951200, 8245, -0.125, -0.113, 0.470, -0.28298, -0.24531, -1.64899, 6, 1, 1
15787.37375200, 15786.65388800, 8246, -0.106, -0.090, 0.437, -0.28514, -0.15952, -1.63549, 6, 1, 1
15789.37375200, 15788.56843200, 8247, -0.119, -0.109, 0.464, -0.27853, -0.22214, -1.64906, 6, 1, 1
15791.37375200, 15790.48288800, 8248, -0.106, -0.094, 0.443, -0.28965, -0.18188, -1.64658, 6, 1, 1
15793.37375200, 15792.39675200, 8249, -0.106, -0.096, 0.446, -0.28366, -0.18723, -1.65220, 6, 1, 1
15794.37375200, 15794.31183200, 8250, -0.105, -0.098, 0.448, -0.32494, -0.21270, -1.66482, 6, 1, 1
15796.37375200, 15796.22575200, 8251, -0.100, -0.093, 0.441, -0.30197, -0.17669, -1.65825, 6, 1, 1
15798.37375200, 15798.13986400, 8252, -0.103, -0.099, 0.449, -0.26783, -0.18599, -1.65775, 6, 1, 1
15800.37375200, 15800.05470400, 8253, -0.117, -0.119, 0.477, -0.22111, -0.22539, -1.66170, 6, 1, 1
15802.37375200, 15801.96953600, 8254, -0.096, -0.095, 0.443, -0.29031, -0.18695, -1.66741, 6, 1, 1
15804.37375200, 15803.88383200, 8255, -0.090, -0.089, 0.435, -0.27401, -0.14851, -1.65926, 6, 1, 1
15806.37375200, 15805.79767200, 8256, -0.090, -0.092, 0.438, -0.29763, -0.17540, -1.67055, 6, 1, 1
15808.37375200, 15807.71256800, 8257, -0.103, -0.110, 0.464, -0.23292, -0.20262, -1.67088, 6, 1, 1
15810.37375200, 15809.62667200, 8258, -0.087, -0.092, 0.438, -0.33813, -0.19935, -1.68787, 6, 1, 1
15812.37375200, 15811.54153600, 8259, -0.084, -0.090, 0.435, -0.28241, -0.15965, -1.67606, 6, 1, 1
15814.37375200, 15813.45553600, 8260, -0.097, -0.108, 0.461, -0.21080, -0.17834, -1.67082, 6, 1, 1
15815.37375200, 15815.37048800, 8261, -0.084, -0.093, 0.440, -0.25023, -0.15808, -1.67640, 6, 1, 1
15817.37375200, 15817.28464800, 8262, -0.088, -0.101, 0.450, -0.29247, -0.21078, -1.69884, 6, 1, 1
15819.37375200, 15819.19959200, 8263, -0.099, -0.116, 0.471, -0.22372, -0.21902, -1.68977, 6, 1, 1
15821.37375200, 15821.11367200, 8264, -0.073, -0.086, 0.429, -0.32039, -0.16255, -1.69766, 6, 1, 1
15823.37375200, 15823.02870400, 8265, -0.085, -0.103, 0.452, -0.24665, -0.19010, -1.69304, 6, 1, 1
15825.37375200, 15824.94253600, 8266, -0.095, -0.116, 0.472, -0.18925, -0.20093, -1.68973, 6, 1, 1
15827.37375200, 15826.85713600, 8267, -0.081, -0.102, 0.451, -0.35214, -0.24308, -1.72421, 6, 1, 1
15829.37375200, 15828.77175200, 8268, -0.090, -0.114, 0.469, -0.18507, -0.18419, -1.68991, 6, 1, 1
15831.37375200, 15830.68575200, 8269, -0.060, -0.081, 0.421, -0.30788, -0.14180, -1.70456, 6, 1, 1
15833.37375200, 15832.60088800, 8270, -0.068, -0.091, 0.436, -0.32033, -0.19435, -1.71890, 6, 1, 1
15835.37375200, 15834.51510400, 8271, -0.082, -0.109, 0.462, -0.13643, -0.13517, -1.67703, 6, 1, 1
15837.37375200, 15836.42970400, 8272, -0.066, -0.093, 0.437, -0.39480, -0.22443, -1.73920, 6, 1, 1
15838.37375200, 15838.34443200, 8273, -0.068, -0.097, 0.444, -0.22925, -0.15629, -1.70879, 6, 1, 1
15840.37375200, 15840.25883200, 8274, -0.086, -0.120, 0.477, -0.17799, -0.21122, -1.71013, 6, 1, 1
15842.37375200, 15842.17283200, 8275, -0.061, -0.093, 0.438, -0.41712, -0.23412, -1.75545, 6, 1, 1
15844.37375200, 15844.08751200, 8276, -0.102, -0.142, 0.509, -0.06741, -0.17783, -1.68967, 6, 1, 1
15846.37375200, 15846.00164800, 8277, -0.059, -0.093, 0.438, -0.38166, -0.22624, -1.75449, 6, 1, 1
15848.37375200, 15847.91670400, 8278, -0.068, -0.106, 0.457, -0.29057, -0.22997, -1.74180, 6, 1, 1
15850.37375200, 15849.83051200, 8279, -0.078, -0.119, 0.476, -0.18849, -0.21952, -1.72981, 6, 1, 1
15852.37375200, 15851.74567200, 8280, -0.065, -0.105, 0.456, -0.26705, -0.21826, -1.74371, 6, 1, 1
15854.37375200, 15853.65986400, 8281, -0.060, -0.102, 0.451, -0.26160, -0.20147, -1.73914, 6, 1, 1
15856.37375200, 15855.57386400, 8282, -0.048, -0.089, 0.432, -0.32984, -0.19688, -1.75840, 6, 1, 1
15858.37375200, 15857.48856800, 8283, -0.059, -0.104, 0.454, -0.21368, -0.18418, -1.73628, 6, 1, 1
15860.37375200, 15859.40256800, 8284, -0.026, -0.068, 0.403, -0.37446, -0.14256, -1.76228, 6, 1, 1
15861.37375200, 15861.31767200, 8285, -0.040, -0.085, 0.427, -0.28581, -0.15937, -1.74885, 6, 1, 1
15863.37375200, 15863.23151200, 8286, -0.043, -0.091, 0.435, -0.28920, -0.17673, -1.75434, 6, 1, 1
15865.37375200, 15865.14648800, 8287, -0.032, -0.080, 0.420, -0.33780, -0.17552, -1.76672, 6, 1, 1
15867.37375200, 15867.06048800, 8288, -0.055, -0.107, 0.459, -0.17026, -0.17259, -1.74106, 6, 1, 1
15869.37375200, 15868.97586400, 8289, -0.048, -0.101, 0.451, -0.19840, -0.16699, -1.74260, 6, 1, 1
15871.37375200, 15870.88992000, 8290, -0.053, -0.108, 0.460, -0.21696, -0.19769, -1.75769, 6, 1, 1
15873.37375200, 15872.80386400, 8291, -0.070, -0.130, 0.492, -0.09069, -0.17652, -1.73131, 6, 1, 1
15875.37375200, 15874.71843200, 8292, -0.025, -0.080, 0.420, -0.35189, -0.18158, -1.78515, 6, 1, 1
15877.37375200, 15876.63367200, 8293, -0.043, -0.103, 0.452, -0.32367, -0.25334, -1.79906, 6, 1, 1
15879.37375200, 15878.54775200, 8294, -0.089, -0.155, 0.528, -0.01329, -0.16727, -1.71944, 6, 1, 1
15881.37375200, 15880.46200000, 8295, -0.024, -0.084, 0.425, -0.33878, -0.18858, -1.79533, 6, 1, 1
15883.37375200, 15882.37667200, 8296, -0.060, -0.125, 0.485, -0.16755, -0.23386, -1.77379, 6, 1, 1
15884.37375200, 15884.29083200, 8297, -0.058, -0.125, 0.485, -0.18869, -0.24563, -1.78490, 6, 1, 1
15886.37375200, 15886.20567200, 8298, -0.036, -0.102, 0.452, -0.31254, -0.24682, -1.80848, 6, 1, 1
15888.37375200, 15888.11983200, 8299, -0.026, -0.093, 0.440, -0.19671, -0.14261, -1.76405, 6, 1, 1
15890.37375200, 15890.03448800, 8300, -0.010, -0.076, 0.416, -0.21446, -0.10634, -1.76380, 6, 1, 1
15892.37375200, 15891.94886400, 8301, 0.002, -0.064, 0.398, -0.22008, -0.06371, -1.75852, 6, 1, 1
15894.37375200, 15893.86378400, 8302, -0.026, -0.098, 0.446, -0.30668, -0.23337, -1.81553, 6, 1, 1
15896.37375200, 15895.77780800, 8303, -0.012, -0.083, 0.425, -0.23981, -0.14061, -1.78671, 6, 1, 1
15898.37375200, 15897.69275200, 8304, -0.033, -0.108, 0.461, -0.20394, -0.20820, -1.79513, 6, 1, 1
15900.37375200, 15899.60686400, 8305, -0.020, -0.095, 0.443, -0.28436, -0.21692, -1.81099, 6, 1, 1
15902.37375200, 15901.52172800, 8306, -0.050, -0.130, 0.492, -0.15712, -0.24176, -1.79900, 6, 1, 1
15904.37375200, 15903.43559200, 8307, -0.038, -0.118, 0.475, -0.18686, -0.22966, -1.80359, 6, 1, 1
15905.37375200, 15905.35051200, 8308, -0.014, -0.093, 0.441, -0.29834, -0.21747, -1.82701, 6, 1, 1
15907.37375200, 15907.26440000, 8309, -0.013, -0.094, 0.442, -0.16300, -0.14224, -1.78421, 6, 1, 1
15909.37375200, 15909.17878400, 8310, -0.023, -0.106, 0.459, -0.17020, -0.19008, -1.79795, 6, 1, 1
15911.37375200, 15911.09353600, 8311, 0.014, -0.066, 0.404, -0.26748, -0.12111, -1.81187, 6, 1, 1
15913.37375200, 15913.00767200, 8312, -0.028, -0.114, 0.472, -0.16282, -0.20489, -1.81284, 6, 1, 1
15915.37375200, 15914.92286400, 8313, -0.022, -0.109, 0.464, -0.23813, -0.24891, -1.83871, 6, 1, 1
15917.37375200, 15916.83716000, 8314, -0.020, -0.108, 0.464, -0.20615, -0.22445, -1.83035, 6, 1, 1
15919.37375200, 15918.75183200, 8315, -0.001, -0.089, 0.436, -0.17901, -0.14129, -1.80867, 6, 1, 1
15921.37375200, 15920.66580800, 8316, 0.023, -0.065, 0.402, -0.24800, -0.10265, -1.82106, 6, 1, 1
15923.37375200, 15922.58051200, 8317, 0.021, -0.069, 0.408, -0.21115, -0.09555, -1.81154, 6, 1, 1
15925.37375200, 15924.49453600, 8318, -0.001, -0.094, 0.443, -0.24179, -0.20989, -1.84575, 6, 1, 1
15927.37375200, 15926.40886400, 8319, -0.021, -0.116, 0.476, -0.19999, -0.25532, -1.84842, 6, 1, 1
15928.37375200, 15928.32372800, 8320, -0.002, -0.097, 0.449, -0.27251, -0.23418, -1.85785, 6, 1, 1
15930.37375200, 15930.23778400, 8321, -0.025, -0.124, 0.487, -0.19346, -0.26647, -1.85032, 6, 1, 1
15932.37375200, 15932.15288800, 8322, 0.004, -0.094, 0.444, -0.23194, -0.21472, -1.85242, 6, 1, 1
15934.37375200, 15934.06748800, 8323, -0.020, -0.121, 0.483, -0.17557, -0.25822, -1.85357, 6, 1, 1
15936.37375200, 15935.98140000, 8324, -0.007, -0.109, 0.466, -0.21270, -0.24604, -1.86325, 6, 1, 1
15938.37375200, 15937.89648800, 8325, 0.015, -0.087, 0.435, -0.15954, -0.12916, -1.82855, 6, 1, 1
15940.37375200, 15939.81072800, 8326, 0.025, -0.077, 0.421, -0.23267, -0.16411, -1.85367, 6, 1, 1
15942.37375200, 15941.72461600, 8327, 0.012, -0.092, 0.443, -0.23984, -0.22101, -1.86900, 6, 1, 1
15944.37375200, 15943.63935200, 8328, 0.014, -0.092, 0.443, -0.19125, -0.18620, -1.85389, 6, 1, 1
15946.37375200, 15945.55392000, 8329, 0.026, -0.080, 0.427, -0.27404, -0.19362, -1.87419, 6, 1, 1
15948.37375200, 15947.46851200, 8330, 0.018, -0.090, 0.441, -0.22906, -0.20186, -1.86892, 6, 1, 1
15950.37375200, 15949.38286400, 8331, 0.023, -0.086, 0.436, -0.21154, -0.18606, -1.86685, 6, 1, 1
15951.37375200, 15951.29756800, 8332, 0.060, -0.049, 0.383, -0.28822, -0.11022, -1.87095, 6, 1, 1
15953.37375200, 15953.21151200, 8333, 0.034, -0.078, 0.424, -0.23455, -0.17242, -1.87825, 6, 1, 1
15955.37375200, 15955.12648800, 8334, 0.045, -0.068, 0.410, -0.21886, -0.13035, -1.86808, 6, 1, 1
15957.37375200, 15957.04045600, 8335, 0.062, -0.052, 0.388, -0.27624, -0.12425, -1.88289, 6, 1, 1
15959.37375200, 15958.95467200, 8336, 0.041, -0.074, 0.420, -0.21675, -0.16405, -1.87830, 6, 1, 1
15961.37375200, 15960.87004800, 8337, 0.034, -0.083, 0.433, -0.20682, -0.18495, -1.88426, 6, 1, 1
15963.37375200, 15962.78372800, 8338, 0.037, -0.081, 0.430, -0.20282, -0.16894, -1.87961, 6, 1, 1
15965.37375200, 15964.69861600, 8339, 0.018, -0.103, 0.461, -0.14770, -0.20857, -1.87888, 6, 1, 1
15967.37375200, 15966.61253600, 8340, 0.023, -0.098, 0.455, -0.15136, -0.19909, -1.87966, 6, 1, 1
15969.37375200, 15968.52767200, 8341, 0.037, -0.085, 0.436, -0.21859, -0.20725, -1.90008, 6, 1, 1
15971.37375200, 15970.44186400, 8342, 0.039, -0.085, 0.436, -0.22145, -0.20312, -1.90501, 6, 1, 1
15972.37375200, 15972.35588800, 8343, 0.028, -0.097, 0.454, -0.16063, -0.20283, -1.89409, 6, 1, 1
15974.37375200, 15974.27048800, 8344, 0.048, -0.078, 0.427, -0.23515, -0.20201, -1.91360, 6, 1, 1
15976.37375200, 15976.18488800, 8345, 0.050, -0.077, 0.426, -0.23137, -0.19885, -1.91374, 6, 1, 1
15978.37375200, 15978.09961600, 8346, 0.050, -0.078, 0.427, -0.19277, -0.17270, -1.90143, 6, 1, 1
15980.37375200, 15980.01388800, 8347, 0.037, -0.093, 0.449, -0.22988, -0.23991, -1.92931, 6, 1, 1
15982.37375200, 15981.92870400, 8348, 0.054, -0.077, 0.427, -0.25135, -0.21346, -1.93168, 6, 1, 1
15984.37375200, 15983.84286400, 8349, 0.048, -0.084, 0.438, -0.19524, -0.20284, -1.92018, 6, 1, 1
15986.37375200, 15985.75770400, 8350, 0.049, -0.084, 0.437, -0.21582, -0.21484, -1.93207, 6, 1, 1
15988.37375200, 15987.67170400, 8351, 0.056, -0.078, 0.429, -0.23574, -0.20443, -1.93500, 6, 1, 1
15990.37375200, 15989.58664800, 8352, 0.071, -0.064, 0.410, -0.22479, -0.16432, -1.92803, 6, 1, 1
15992.37375200, 15991.50053600, 8353, 0.070, -0.066, 0.413, -0.21515, -0.16963, -1.92900, 6, 1, 1
15994.37375200, 15993.41535200, 8354, 0.074, -0.064, 0.410, -0.26552, -0.19131, -1.94926, 6, 1, 1
15995.37375200, 15995.32951200, 8355, 0.066, -0.073, 0.423, -0.24076, -0.20166, -1.94928, 6, 1, 1
15997.37375200, 15997.24472800, 8356, 0.066, -0.074, 0.425, -0.26242, -0.21851, -1.96048, 6, 1, 1
15999.37375200, 15999.15888800, 8357, 0.066, -0.075, 0.427, -0.24114, -0.21626, -1.95778, 6, 1, 1
16001.37375200, 16001.07359200, 8358, 0.084, -0.058, 0.403, -0.20896, -0.14764, -1.93587, 6, 1, 1
16003.37375200, 16002.98786400, 8359, 0.083, -0.060, 0.406, -0.27653, -0.19197, -1.96739, 6, 1, 1
16005.37375200, 16004.90264800, 8360, 0.076, -0.069, 0.419, -0.25372, -0.19975, -1.96566, 6, 1, 1
16007.37375200, 16006.81696800, 8361, 0.091, -0.055, 0.400, -0.28468, -0.18725, -1.97161, 6, 1, 1
16009.37375200, 16008.73067200, 8362, 0.093, -0.054, 0.399, -0.26711, -0.18071, -1.97315, 6, 1, 1
16011.37375200, 16010.64580800, 8363, 0.069, -0.079, 0.434, -0.24008, -0.23608, -1.97880, 6, 1, 1
16013.37375200, 16012.56048800, 8364, 0.100, -0.050, 0.393, -0.28399, -0.16872, -1.97695, 6, 1, 1
16015.37375200, 16014.47470400, 8365, 0.092, -0.058, 0.406, -0.29116, -0.20337, -1.98836, 6, 1, 1
16017.37375200, 16016.38935200, 8366, 0.066, -0.085, 0.443, -0.23575, -0.25810, -1.99170, 6, 1, 1
16018.37375200, 16018.30375200, 8367, 0.082, -0.071, 0.424, -0.25042, -0.22757, -1.98940, 6, 1, 1
16020.37375200, 16020.21804800, 8368, 0.066, -0.087, 0.447, -0.21785, -0.25353, -1.99017, 6, 1, 1
16022.37375200, 16022.13192000, 8369, 0.080, -0.075, 0.430, -0.19895, -0.20864, -1.97784, 6, 1, 1
16024.37375200, 16024.04667200, 8370, 0.076, -0.080, 0.437, -0.22219, -0.24216, -1.99367, 6, 1, 1
16026.37375200, 16025.96156800, 8371, 0.106, -0.051, 0.397, -0.23168, -0.17255, -1.98264, 6, 1, 1
16028.37375200, 16027.87578400, 8372, 0.045, -0.112, 0.483, -0.15748, -0.28947, -1.99514, 6, 1, 1
16030.37375200, 16029.78978400, 8373, 0.108, -0.052, 0.398, -0.31105, -0.20576, -2.01586, 6, 1, 1
16032.37375200, 16031.70461600, 8374, 0.093, -0.068, 0.421, -0.28742, -0.24789, -2.02014, 6, 1, 1
16034.37375200, 16033.61924000, 8375, 0.086, -0.075, 0.432, -0.21539, -0.23872, -2.00570, 6, 1, 1
16036.37375200, 16035.53343200, 8376, 0.070, -0.092, 0.455, -0.22406, -0.28352, -2.02121, 6, 1, 1
16038.37375200, 16037.44851200, 8377, 0.104, -0.059, 0.411, -0.28507, -0.22528, -2.02322, 6, 1, 1
16039.37375200, 16039.36292000, 8378, 0.087, -0.077, 0.435, -0.25496, -0.26400, -2.02460, 6, 1, 1
16041.37375200, 16041.27653600, 8379, 0.076, -0.088, 0.452, -0.17665, -0.25866, -2.00889, 6, 1, 1
16043.37375200, 16043.19156800, 8380, 0.102, -0.064, 0.419, -0.22578, -0.22784, -2.01866, 6, 1, 1
16045.37375200, 16045.10551200, 8381, 0.086, -0.080, 0.441, -0.25580, -0.27939, -2.03857, 6, 1, 1
16047.37375200, 16047.02067200, 8382, 0.097, -0.071, 0.429, -0.23162, -0.24604, -2.02434, 6, 1, 1
16049.37375200, 16048.93488800, 8383, 0.084, -0.084, 0.447, -0.18263, -0.26039, -2.02113, 6, 1, 1
16051.37375200, 16050.84886400, 8384, 0.106, -0.064, 0.420, -0.23524, -0.23977, -2.03239, 6, 1, 1
16053.37375200, 16052.76337600, 8385, 0.089, -0.081, 0.444, -0.20242, -0.26604, -2.03497, 6, 1, 1
16055.37375200, 16054.67843200, 8386, 0.105, -0.067, 0.424, -0.24853, -0.25209, -2.04120, 6, 1, 1
16057.37375200, 16056.59256800, 8387, 0.097, -0.076, 0.437, -0.20703, -0.26459, -2.03461, 6, 1, 1
16059.37375200, 16058.50683200, 8388, 0.088, -0.086, 0.451, -0.20750, -0.28832, -2.04693, 6, 1, 1
16061.37375200, 16060.42156800, 8389, 0.106, -0.069, 0.428, -0.20751, -0.25197, -2.03844, 6, 1, 1
16062.37375200, 16062.33651200, 8390, 0.118, -0.058, 0.413, -0.27784, -0.25485, -2.05958, 6, 1, 1
16064.37375200, 16064.25070400, 8391, 0.087, -0.088, 0.456, -0.19890, -0.29668, -2.05018, 6, 1, 1
16066.37375200, 16066.16451200, 8392, 0.089, -0.087, 0.455, -0.18196, -0.29160, -2.04613, 6, 1, 1
16068.37375200, 16068.07964800, 8393, 0.102, -0.076, 0.439, -0.20335, -0.27840, -2.05163, 6, 1, 1
